"idVotacao";"uriVotacao";"data";"descricao";"proposicao_id";"proposicao_uri";"proposicao_ementa";"proposicao_codTipo";"proposicao_siglaTipo";"proposicao_numero";"proposicao_ano";"proposicao_titulo"
"2318280-54";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2318280-54";"2022-06-21";"Aprovada a Redação Final assinada pelo Relator, Dep. Luis Miranda (Republicanos-DF).";"2329482";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2329482";"Destaque de Emenda - MPV 1107/2022";"1011";"DTQ";"1";"";"DTQ 1 => MPV 1107/2022"
"2318280-54";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2318280-54";"2022-06-21";"Aprovada a Redação Final assinada pelo Relator, Dep. Luis Miranda (Republicanos-DF).";"2329648";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2329648";"Institui o Programa de Simplificação do Microcrédito Digital para Empreendedores - SIM Digital e altera a Lei nº 8.212, de 24 de julho de 1991, a Lei nº 11.196, de 21 de novembro de 2005, a Consolidação das Leis do Trabalho, aprovada pelo Decreto-Lei nº 5.452, de 1º de maio de 1943, a Lei nº 8.036, de 11 de maio de 1990, e a Lei nº 13.636, de 20 de março de 2018, para estabelecer medidas de estímulo ao empreendedorismo popular e à formalização dos pequenos negócios";"891";"PRLP";"1";"";"PRLP 1 => MPV 1107/2022"
"2318280-54";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2318280-54";"2022-06-21";"Aprovada a Redação Final assinada pelo Relator, Dep. Luis Miranda (Republicanos-DF).";"2329719";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2329719";"Destaque de Emenda - MPV 1107/2022";"1011";"DTQ";"2";"";"DTQ 2 => MPV 1107/2022"
"2318280-54";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2318280-54";"2022-06-21";"Aprovada a Redação Final assinada pelo Relator, Dep. Luis Miranda (Republicanos-DF).";"2329727";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2329727";"Destaque de Emenda - MPV 1107/2022";"1011";"DTQ";"3";"";"DTQ 3 => MPV 1107/2022"
"2318280-54";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2318280-54";"2022-06-21";"Aprovada a Redação Final assinada pelo Relator, Dep. Luis Miranda (Republicanos-DF).";"2329728";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2329728";"Destaque de Emenda - MPV 1107/2022";"1011";"DTQ";"4";"";"DTQ 4 => MPV 1107/2022"
"2318280-54";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2318280-54";"2022-06-21";"Aprovada a Redação Final assinada pelo Relator, Dep. Luis Miranda (Republicanos-DF).";"2329730";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2329730";"Destaque de Emenda - MPV 1107/2022";"1011";"DTQ";"5";"";"DTQ 5 => MPV 1107/2022"
"2318280-54";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2318280-54";"2022-06-21";"Aprovada a Redação Final assinada pelo Relator, Dep. Luis Miranda (Republicanos-DF).";"2329757";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2329757";"Destaque para Votação em Separado - MPV 1107/2022";"846";"DTQ";"6";"";"DTQ 6 => MPV 1107/2022"
"2318280-54";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2318280-54";"2022-06-21";"Aprovada a Redação Final assinada pelo Relator, Dep. Luis Miranda (Republicanos-DF).";"2329779";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2329779";"";"486";"RPD";"1";"";"RPD 1 => MPV 1107/2022"
"2318280-54";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2318280-54";"2022-06-21";"Aprovada a Redação Final assinada pelo Relator, Dep. Luis Miranda (Republicanos-DF).";"2329793";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2329793";"Parecer proferido em Plenário pelo Relator, Dep. Luis Miranda (REPUBLIC-DF), pela Comissão Mista do Congresso Nacional, que conclui pelo atendimento dos pressupostos constitucionais de relevância e urgência da Medida Provisória nº 1.107, de 2022; pela não implicação financeira ou orçamentária da matéria em aumento ou diminuição da receita e da despesa pública, não cabendo pronunciamento quanto à adequação financeira ou orçamentária da Medida Provisória nº 1.107, de 2022, bem como das Emendas apresentadas;  pela constitucionalidade, juridicidade e boa técnica legislativa da Medida Provisória nº 1.107, de 2022, e das Emendas apresentadas na Comissão, à exceção das Emendas de nºs 31 e 33, que são inconstitucionais; e, no mérito, pela aprovação da Medida Provisória nº 1.107, de 2022; pela aprovação das Emendas nºs 2, 4, 6, 8, 9, 11, 30, 32, 37, 38, 39 e 48, acolhidas parcialmente ou integralmente, na forma do Projeto de Lei de Conversão apresentado; e pela rejeição das Emendas nºs 1, 3, 5, 7, 10, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 31,33, 34, 35, 36, 40, 41, 42, 43, 44, 45, 46, 47, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60 e 61.";"192";"PPP";"1";"";"PPP 1 MPV110722 => MPV 1107/2022"
"2318280-54";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2318280-54";"2022-06-21";"Aprovada a Redação Final assinada pelo Relator, Dep. Luis Miranda (Republicanos-DF).";"2329794";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2329794";"Institui o Programa de Simplificação do Microcrédito Digital para Empreendedores - SIM Digital e altera a Lei nº 8.212, de 24 de julho de 1991, a Lei nº 11.196, de 21 de novembro de 2005, a Consolidação das Leis do Trabalho, aprovada pelo Decreto-Lei nº 5.452, de 1º de maio de 1943, a Lei nº 8.036, de 11 de maio de 1990, e a Lei nº 13.636, de 20 de março de 2018, para estabelecer medidas de estímulo ao empreendedorismo popular e à formalização dos pequenos negócios.";"891";"PRLP";"2";"";"PRLP 2 => MPV 1107/2022"
"2318280-54";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2318280-54";"2022-06-21";"Aprovada a Redação Final assinada pelo Relator, Dep. Luis Miranda (Republicanos-DF).";"2329801";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2329801";"Art. 6º .....“§ 8º A gestão operacional dos recursos de que trata o inciso I do caput será efetuada pela Caixa Econômica Federal:";"873";"EMP";"1";"";"EMP 1 => MPV 1107/2022"
"2318280-54";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2318280-54";"2022-06-21";"Aprovada a Redação Final assinada pelo Relator, Dep. Luis Miranda (Republicanos-DF).";"2329804";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2329804";"";"390";"PLV";"17";"2022";"PLV 17/2022"
"2318280-54";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2318280-54";"2022-06-21";"Aprovada a Redação Final assinada pelo Relator, Dep. Luis Miranda (Republicanos-DF).";"2329827";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2329827";"Institui o Programa de Simplificação do Microcrédito Digital para Empreendedores - SIM Digital e altera a Lei nº 8.212, de 24 de julho de 1991, a Lei nº 11.196, de 21 de novembro de 2005, a Consolidação das Leis do Trabalho, aprovada pelo Decreto-Lei nº 5.452, de 1º de maio de 1943, a Lei nº 8.036, de 11 de maio de 1990, e a Lei nº 13.636, de 20 de março de 2018, para estabelecer medidas de estímulo ao empreendedorismo popular e à formalização dos pequenos negócios";"1001";"PRLE";"1";"";"PRLE 1 => MPV 1107/2022"
"2318280-54";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2318280-54";"2022-06-21";"Aprovada a Redação Final assinada pelo Relator, Dep. Luis Miranda (Republicanos-DF).";"2329833";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2329833";"Parecer à Emenda de Plenário proferido pelo Relator, Dep. Luis Miranda (REPUBLIC-DF), pela Comissão Mista do Congresso Nacional, que conclui pela constitucionalidade, juridicidade e técnica legislativa; pela não implicação da matéria em aumento ou diminuição da receita ou da despesa públicas, não cabendo pronunciamento quanto à adequação financeira e orçamentária; e, no mérito, pela aprovação na forma da Subemenda Substitutiva apresentada.";"442";"PEP";"1";"";"PEP 1 MPV110722 => MPV 1107/2022"
"2318280-54";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2318280-54";"2022-06-21";"Aprovada a Redação Final assinada pelo Relator, Dep. Luis Miranda (Republicanos-DF).";"2329835";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2329835";"Destaque para Votação em Separado - MPV 1107/2022";"846";"DTQ";"7";"";"DTQ 7 => MPV 1107/2022"
"2318280-54";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2318280-54";"2022-06-21";"Aprovada a Redação Final assinada pelo Relator, Dep. Luis Miranda (Republicanos-DF).";"2329839";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2329839";"";"486";"RPD";"2";"";"RPD 2 => MPV 1107/2022"
"2318280-54";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2318280-54";"2022-06-21";"Aprovada a Redação Final assinada pelo Relator, Dep. Luis Miranda (Republicanos-DF).";"2329843";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2329843";"";"509";"SSP";"1";"";"SSP 1 => MPV 1107/2022"
"2327202-4";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2327202-4";"2022-06-21";"Aprovado, transformado em convite.";"2327202";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2327202";"Solicito que seja convocado o Ministro da das Relações Exteriores, Sr. Carlos Alberto Franco França, a fim de prestar esclarecimentos sobre a notícia de que o Presidente Jair Bolsonaro pediu ajuda ao Presidente Biden dos EUA contra Lula das eleições.";"523";"REQ";"70";"2022";"REQ 70/2022 CFFC"
"2327206-13";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2327206-13";"2022-06-21";"Rejeitado o Requerimento. Resultado da votação: Sim - 11, Não - 27, Abstenção - 0, Obstrução  - 1. Total: 39.";"2327206";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2327206";"Solicita que seja CONVOCADO o Senhor Marcelo Queiroga, ministro de Estado da Saúde, a fim de prestar informações e esclarecimentos à Comissão de Seguridade Social e Família sobre as ações da pasta frente aos diversos eventos na área de saúde pública que têm impactado negativamente a vida da população.";"147";"REQ";"105";"2022";"REQ 105/2022 CSSF"
"2327807-5";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2327807-5";"2022-06-21";"Aprovado, transformado em convite.";"2327807";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2327807";"Requer que seja convocado o Exmo. Sr. Ministro da Educação, Victor Godoy, para comparecer nesta Comissão a fim de prestar esclarecimentos acerca dos valores repassados por aluno no Programa Nacional de Alimentação Escolar (PNAE).";"523";"REQ";"72";"2022";"REQ 72/2022 CFFC"
"2329031-3";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2329031-3";"2022-06-21";"Aprovado, transformado em convite";"2329031";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2329031";"Solicito que seja convocado o Ministro de Estado da Ciência, Tecnologia e Inovações, Paulo Alvim, a fim de prestar esclarecimentos sobre viagens fora da agenda, pagas pelo governo ao Presidente do Instituto Voto Legal, credenciado pelo PL no TSE.";"523";"REQ";"76";"2022";"REQ 76/2022 CFFC"
"2329221-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2329221-2";"2022-06-21";"Aprovado, na forma de convite. Subscreveram os deputados Marcelo Calero, Glauber Braga, Alice Portugal, Diego Garcia, Hélio Lopes e  Roberto de Lucena.";"2329221";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2329221";"Requer a convocação do Ministro de Estado da Educação, Sr. Victor Godoy, para prestar esclarecimentos sobre a situação das instituições federais de ensino, em especial da Universidade Federal do Rio de Janeiro, em decorrência do corte de verbas anunciado pelo Governo Federal para instituições de ensino superior de todo o país.";"523";"REQ";"63";"2022";"REQ 63/2022 CE"
"1738814-48";"https://dadosabertos.camara.leg.br/api/v2/votacoes/1738814-48";"2022-06-21";"Rejeitado o Requerimento de Retirada de Pauta.";"2088493";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2088493";"Parecer do Relator, Dep. Elmar Nascimento (DEM-BA), pela admissibilidade.";"190";"PRL";"1";"";"PRL 1 CCJC => PEC 142/2015"
"1738814-48";"https://dadosabertos.camara.leg.br/api/v2/votacoes/1738814-48";"2022-06-21";"Rejeitado o Requerimento de Retirada de Pauta.";"2300041";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2300041";"Parecer do Relator, Dep. Leonardo Picciani (MDB-RJ), pela admissibilidade.";"190";"PRL";"2";"";"PRL 2 CCJC => PEC 142/2015"
"1738814-48";"https://dadosabertos.camara.leg.br/api/v2/votacoes/1738814-48";"2022-06-21";"Rejeitado o Requerimento de Retirada de Pauta.";"2321781";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2321781";"Parecer do Relator, Dep. Darci de Matos (PSD-SC), pela admissibilidade.";"190";"PRL";"3";"";"PRL 3 CCJC => PEC 142/2015"
"1738814-48";"https://dadosabertos.camara.leg.br/api/v2/votacoes/1738814-48";"2022-06-21";"Rejeitado o Requerimento de Retirada de Pauta.";"2324541";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2324541";"Parecer do Relator, Dep. Darci de Matos (PSD-SC), pela admissibilidade.";"190";"PRL";"4";"";"PRL 4 CCJC => PEC 142/2015"
"1738814-48";"https://dadosabertos.camara.leg.br/api/v2/votacoes/1738814-48";"2022-06-21";"Rejeitado o Requerimento de Retirada de Pauta.";"2329863";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2329863";"Parecer de Comissão para a PEC 142/2015.";"187";"PAR";"1";"";"PAR 1 CCJC => PEC 142/2015"
"2084627-82";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2084627-82";"2022-06-21";"Aprovado o Parecer.";"2302013";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2302013";"Parecer do Relator, Dep. Kim Kataguiri (DEM-SP), pela constitucionalidade, juridicidade, técnica legislativa e, no mérito, pela aprovação deste e do Projeto de Lei nº 7889/2017, apensado, na forma do Substitutivo da Comissão de Seguridade Social e Família.";"190";"PRL";"1";"";"PRL 1 CCJC => PL 5298/2016"
"2084627-82";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2084627-82";"2022-06-21";"Aprovado o Parecer.";"2324463";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2324463";"Parecer do Relator, Dep. Kim Kataguiri (UNIÃO-SP), pela constitucionalidade, juridicidade, técnica legislativa e, no mérito, pela aprovação deste, do Projeto de Lei n° 7.889/2017, apensado, e do Substitutivo da Comissão de Seguridade Social e Família, com substitutivo.";"190";"PRL";"2";"";"PRL 2 CCJC => PL 5298/2016"
"2084627-82";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2084627-82";"2022-06-21";"Aprovado o Parecer.";"2324464";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2324464";"Acresce dispositivo à Lei no 10.406, de 10 de janeiro de 2002, que institui o Código Civil, para responsabilizar financeiramente o motorista que pratica crime de homicídio ou lesão corporal com capacidade psicomotora alterada em razão de influência de álcool ou de outra substância psicoativa que determine dependência.";"255";"SBT";"1";"";"SBT 1 CCJC => PL 5298/2016"
"2084627-82";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2084627-82";"2022-06-21";"Aprovado o Parecer.";"2329860";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2329860";"Parecer de Comissão para o PL 5298/2016.";"187";"PAR";"1";"";"PAR 1 CCJC => PL 5298/2016"
"2084627-82";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2084627-82";"2022-06-21";"Aprovado o Parecer.";"2329861";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2329861";"Parecer de Comissão para o PL 5298/2016.";"701";"SBT-A";"1";"";"SBT-A 1 CCJC => PL 5298/2016"
"2305157-29";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2305157-29";"2022-06-21";"Aprovado o Parecer.";"2326464";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2326464";"Parecer da Relatora, Dep. Perpétua Almeida (PCdoB-AC), pela aprovação.";"190";"PRL";"1";"";"PRL 1 CREDN => PDL 933/2021"
"2326058-4";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2326058-4";"2022-06-21";"Aprovado o Requerimento.";"2326058";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2326058";"Solicita a criação de SUBCOMISSÃO ESPECIAL PARA ANALISAR A QUESTÃO DO TRÁFICO INTERNACIONAL DE SERES HUMANOS, E SEUS DESDOBRAMENTOS no âmbito da Comissão de Relações Exteriores e de Defesa Nacional (CREDN).";"147";"REQ";"20";"2022";"REQ 20/2022 CREDN"
"2326059-3";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2326059-3";"2022-06-21";"Aprovado o Requerimento.";"2326059";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2326059";"Solicita a a extinção da  SUBCOMISSÃO ESPECIAL PARA ACOMPANHAMENTO À AQUISIÇÃO DAS VACINAS E INSUMOS AO ENFRENTAMENTO DA PANDEMIA DE COVID -19 no âmbito da Comissão de Relações Exteriores e de Defesa Nacional (CREDN).";"147";"REQ";"21";"2022";"REQ 21/2022 CREDN"
"2328639-3";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2328639-3";"2022-06-21";"Aprovado o Requerimento.";"2328639";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2328639";"Requer a realização de Audiência Pública, no âmbito da Comissão de Relações Exteriores e de Defesa Nacional, para debater a Segurança Alimentar e Nutricional no mundo a partir do relatório do sistema ONU.";"147";"REQ";"22";"2022";"REQ 22/2022 CREDN"
"2329326-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2329326-2";"2022-06-21";"Aprovada sob a forma da Emenda Cidoso nº 1.";"2329326";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2329326";"Emenda de Texto (Aditiva). Ementa: Acrescenta alínea ""c"" ao inciso I do art. 86. Texto Proposto: c) construção e ampliação.";"612";"SLD";"1";"2022";"SLD 1/2022 CIDOSO"
"2329331-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2329331-2";"2022-06-21";"Aprovada, sob a forma da Emenda nº 2.";"2329331";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2329331";"Emenda de Meta (inclusão). Ementa: Cidadania - Fortalecimento do SUAS - Proteção Social Especial. Ação/Programa:219F/5031. Produto:0310. Meta Anterior: 0. Inclusão: 3000";"612";"SLD";"3";"2022";"SLD 3/2022 CIDOSO"
"2329333-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2329333-2";"2022-06-21";"Aprovada, em conjunto com a SLDO nº5 e 14, sob a forma da Emenda nº 3";"2329333";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2329333";"Emenda de Meta (inclusão). Ementa: Emendas Cidoso -LDO (Fortalecimento ILPIS). Ação/Programa: 21AR/5034. Meta Anterior : 0. Inclusão: 2500";"612";"SLD";"4";"2022";"SLD 4/2022 CIDOSO"
"2329334-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2329334-2";"2022-06-21";"Aprovada, em conjunto com a SLDO nº4 e 14, sob a forma da Emenda nº 3";"2329334";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2329334";"Emenda de Meta (inclusão). Ementa: 21AR -Promoção e Defesa dos Direitos Humanos - (ILPI). Ação/Programa: 21AR/5034. Meta Anterior : 0. Inclusão: 3548";"612";"SLD";"5";"2022";"SLD 5/2022 CIDOSO"
"2329336-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2329336-2";"2022-06-21";"Aprovada, em conjunto com a SLDO nº8, sob a forma da Emenda nº 4";"2329336";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2329336";"Emenda de Texto (Aditiva). Ementa: Anexo III - Inclusão de inciso na Seção III - Demais despesas ressalvadas (ILPI). Texto Proposto: Seção III - Das demais despesas ressalvadas.";"612";"SLD";"6";"2022";"SLD 6/2022 CIDOSO"
"2329337-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2329337-2";"2022-06-21";"Aprovada, em conjunto com a SLDO nº9, sob a forma da Emenda nº 5";"2329337";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2329337";"Emenda de Texto (Aditiva). Ementa: Corpo da Lei, Cap XI, Seção II, Art 164  - Direitos da Pessoa Idosa. Texto Proposto: IV - Elaborar metodologia de acompanhamento dos programas e ações destinados aos idosos com vistas a apuração e divulgação do Orçamento destinado a Promoção  e Defesa dos Direitos da Pessoa  Idosa.";"612";"SLD";"7";"2022";"SLD 7/2022 CIDOSO"
"2329338-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2329338-2";"2022-06-21";"Aprovada, em conjunto com a SLDO nº6, sob a forma da Emenda nº 4";"2329338";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2329338";"Emenda de Texto (Aditiva). Ementa: Anexo III - Inclusão de inciso na Seção III - Demais despesas ressalvadas (ILPI). Texto Proposto: Seção III - Das demais despesas ressalvadas
 I - Despesas de custeio com as ações destinadas aos programas voltados para idosos e com as Instituições de Longa permanência para Idosos (ILPI).";"612";"SLD";"8";"2022";"SLD 8/2022 CIDOSO"
"2329340-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2329340-2";"2022-06-21";"Aprovada, em conjunto com a SLDO nº7, sob a forma da Emenda nº 5";"2329340";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2329340";"Emenda de Texto (Aditiva). Ementa: Corpo da Lei, Cap XI, Seção II, Art 164  - Direitos da Pessoa Idosa. Texto Proposto: IV - Elaborar metodologia de acompanhamento dos programas e ações destinados aos idosos com vistas a apuração e divulgação do Orçamento destinado a Promoção  e Defesa dos Direitos da Pessoa  Idosa.";"612";"SLD";"9";"2022";"SLD 9/2022 CIDOSO"
"2329355-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2329355-2";"2022-06-21";"Aprovado.";"2329355";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2329355";"Construção, Reforma e Reaparelhamento de Aeroportos e Aerodromos de Interesse Regional para Integração Regional.  - Inclusão de Meta";"612";"SLD";"1";"2022";"SLD 1/2022 CVT"
"2329378-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2329378-2";"2022-06-21";"Aprovada sob a forma da Emenda Cidoso nº 6.";"2329378";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2329378";"Emenda de Meta (inclusão). Ementa:  20YL - Apoio à atenção à saúde da pessoa idosa. Ação/Programa: 21CE/5019. Inclusão: 50";"612";"SLD";"11";"2022";"SLD 11/2022 CIDOSO"
"2329380-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2329380-2";"2022-06-21";"Aprovado.";"2329380";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2329380";"Construção de Trecho Rodoviário - Manga/Itacarambi - Na BR135/Minas Gerais - Inclusão de Meta";"612";"SLD";"4";"2022";"SLD 4/2022 CVT"
"2329384-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2329384-2";"2022-06-21";"Aprovado.";"2329384";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2329384";"Fiscalização da Concessão dos Serviços e da Exploração da Infra-Estrutura Rodoviária - Inclusão de Meta";"612";"SLD";"5";"2022";"SLD 5/2022 CVT"
"2329387-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2329387-2";"2022-06-21";"Aprovada, em conjunto com a SLDO nº 4 e 5, sob a forma da Emenda nº 3";"2329387";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2329387";"Emenda de Meta (inclusão). Ementa: CDDPI - Elias Vaz - Promoção e Defesa de Direitos Humanos Para Todos. Ação/Programa: 21AR/5034. Inclusão: 2.500";"612";"SLD";"14";"2022";"SLD 14/2022 CIDOSO"
"2329397-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2329397-2";"2022-06-21";"Aprovado.";"2329397";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2329397";"Alocação de Recursos ABNT  - Emenda ao texto da lei";"612";"SLD";"8";"2022";"SLD 8/2022 CVT"
"2329452-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2329452-2";"2022-06-21";"Aprovado.";"2329452";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2329452";"Emenda impositiva de comissão  - Emenda ao texto da Lei";"612";"SLD";"9";"2022";"SLD 9/2022 CVT"
"2329486-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2329486-2";"2022-06-21";"Aprovada.";"2329486";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2329486";"Desenvolvimento de Políticas de Segurança Pública, Prevenção e Enfrentamento à Criminalidade. Programa: 5016: Segurança Pública, Combate à Corrupção, ao Crime Organizado e ao Crime Violento. Ação: 21 BM - Desenvolvimento de Políticas de Segurança Pública, Prevenção e Enfrentamento à Criminalidade. Ação Apoiada (Unidade). Acréscimos: 2356";"612";"SLD";"2";"2022";"SLD 2/2022 CCJC"
"2329510-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2329510-2";"2022-06-21";"Aprovada.";"2329510";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2329510";"Construção de Unidades Operacionais e Administrativas da PRF. Programa: 5016: Segurança Pública, Combate à Corrupção, ao Crime Organizado e ao Crime Violento. Ação: 154T - Construção de Unidades Operacionais e Administrativas da PRF. Obra realizada. Acréscimos: 100.";"612";"SLD";"6";"2022";"SLD 6/2022 CCJC"
"2329519-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2329519-2";"2022-06-21";"Aprovada.";"2329519";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2329519";"Reorganização e Modernização do Processo Judicial. Programa: 5015: Justiça. Ação: 2017 - Promoção da Política Nacional de Justiça. Política Apoiada. Acréscimos: 10.";"612";"SLD";"7";"2022";"SLD 7/2022 CCJC"
"2329556-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2329556-2";"2022-06-21";"Aprovada.";"2329556";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2329556";"Anexo de Margem Expansão das DOCC - Reserva de saldo da margem para compensação orçamentária e financeira de projeto de lei. Emenda Aditiva. Adição: Depois. Referência: Anexo IV.12. Texto proposto: Inserir, no quadro denominado “MARGEM DE EXPANSÃO DAS DESPESAS OBRIGATÓRIAS DE CARÁTER CONTINUADO – DOCC”, no demonstrativo do ‘Saldo Utilizado da Margem Bruta (IV)”, após o item “Crescimento vegetativo dos gastos sociais” e seus subitens, um novo item com a redação a seguir, com a consequente redução, no mesmo montante, do saldo apresentado no item “Margem Líquida de Expansão de DOCC (V)”:";"612";"SLD";"9";"2022";"SLD 9/2022 CCJC"
"2329558-2";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2329558-2";"2022-06-21";"Aprovada com a aglutinação das Sugestões de Emendas nºs 1,2,3,4 e 5, como Emenda nº 1, da CSPCCO.";"2329558";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2329558";"Requer a Inclusão de Meta - Desenvolvimento de Políticas de Segurança Pública, Prevenção e Enfrentamento à Criminalidade (Prog: 5016; Ação: 21BM; Ação Apoiada: 1411; Meta: 200.000).";"612";"SLD";"1";"2022";"SLD 1/2022 CSPCCO"
