"idVotacao";"uriVotacao";"dataHoraVoto";"voto";"deputado_id";"deputado_uri";"deputado_nome";"deputado_siglaPartido";"deputado_uriPartido";"deputado_siglaUf";"deputado_idLegislatura";"deputado_urlFoto"
"15460-165";"https://dadosabertos.camara.leg.br/api/v2/votacoes/15460-165";"2022-02-23T23:39:44";"Não";"73482";"https://dadosabertos.camara.leg.br/api/v2/deputados/73482";"Henrique Fontana";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"RS";"56";"https://www.camara.leg.br/internet/deputado/bandep/73482.jpg"
"15460-165";"https://dadosabertos.camara.leg.br/api/v2/votacoes/15460-165";"2022-02-23T23:40:24";"Sim";"204539";"https://dadosabertos.camara.leg.br/api/v2/deputados/204539";"Hercílio Coelho Diniz";"MDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36899";"MG";"56";"https://www.camara.leg.br/internet/deputado/bandep/204539.jpg"
"15460-165";"https://dadosabertos.camara.leg.br/api/v2/votacoes/15460-165";"2022-02-23T23:39:02";"Sim";"178981";"https://dadosabertos.camara.leg.br/api/v2/deputados/178981";"Herculano Passos";"MDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36899";"SP";"56";"https://www.camara.leg.br/internet/deputado/bandep/178981.jpg"
"15460-165";"https://dadosabertos.camara.leg.br/api/v2/votacoes/15460-165";"2022-02-23T23:40:07";"Sim";"73772";"https://dadosabertos.camara.leg.br/api/v2/deputados/73772";"Hermes Parcianello";"MDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36899";"PR";"56";"https://www.camara.leg.br/internet/deputado/bandep/73772.jpg"
"15460-165";"https://dadosabertos.camara.leg.br/api/v2/votacoes/15460-165";"2022-02-23T23:52:24";"Sim";"178884";"https://dadosabertos.camara.leg.br/api/v2/deputados/178884";"Hildo Rocha";"MDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36899";"MA";"56";"https://www.camara.leg.br/internet/deputado/bandep/178884.jpg"
"15460-165";"https://dadosabertos.camara.leg.br/api/v2/votacoes/15460-165";"2022-02-23T23:40:32";"Sim";"178959";"https://dadosabertos.camara.leg.br/api/v2/deputados/178959";"Hiran Gonçalves";"PP";"https://dadosabertos.camara.leg.br/api/v2/partidos/37903";"RR";"56";"https://www.camara.leg.br/internet/deputado/bandep/178959.jpg"
"15460-165";"https://dadosabertos.camara.leg.br/api/v2/votacoes/15460-165";"2022-02-24T00:15:54";"Sim";"160674";"https://dadosabertos.camara.leg.br/api/v2/deputados/160674";"Hugo Motta";"REPUBLICANOS";"https://dadosabertos.camara.leg.br/api/v2/partidos/37908";"PB";"56";"https://www.camara.leg.br/internet/deputado/bandep/160674.jpg"
"15460-165";"https://dadosabertos.camara.leg.br/api/v2/votacoes/15460-165";"2022-02-23T23:39:56";"Não";"204533";"https://dadosabertos.camara.leg.br/api/v2/deputados/204533";"Idilvan Alencar";"PDT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36786";"CE";"56";"https://www.camara.leg.br/internet/deputado/bandep/204533.jpg"
"15460-165";"https://dadosabertos.camara.leg.br/api/v2/votacoes/15460-165";"2022-02-23T23:41:27";"Sim";"204564";"https://dadosabertos.camara.leg.br/api/v2/deputados/204564";"Igor Kannário";"UNIÃO";"https://dadosabertos.camara.leg.br/api/v2/partidos/38009";"BA";"56";"https://www.camara.leg.br/internet/deputado/bandep/204564.jpg"
"15460-165";"https://dadosabertos.camara.leg.br/api/v2/votacoes/15460-165";"2022-02-23T23:40:15";"Não";"204508";"https://dadosabertos.camara.leg.br/api/v2/deputados/204508";"Igor Timo";"PODE";"https://dadosabertos.camara.leg.br/api/v2/partidos/36896";"MG";"56";"https://www.camara.leg.br/internet/deputado/bandep/204508.jpg"
"15460-165";"https://dadosabertos.camara.leg.br/api/v2/votacoes/15460-165";"2022-02-23T23:39:29";"Sim";"67138";"https://dadosabertos.camara.leg.br/api/v2/deputados/67138";"Iracema Portella";"PP";"https://dadosabertos.camara.leg.br/api/v2/partidos/37903";"PI";"56";"https://www.camara.leg.br/internet/deputado/bandep/67138.jpg"
"15460-165";"https://dadosabertos.camara.leg.br/api/v2/votacoes/15460-165";"2022-02-23T23:40:11";"Sim";"204436";"https://dadosabertos.camara.leg.br/api/v2/deputados/204436";"Isnaldo Bulhões Jr.";"MDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36899";"AL";"56";"https://www.camara.leg.br/internet/deputado/bandep/204436.jpg"
"15460-165";"https://dadosabertos.camara.leg.br/api/v2/votacoes/15460-165";"2022-02-23T23:40:01";"Não";"73531";"https://dadosabertos.camara.leg.br/api/v2/deputados/73531";"Ivan Valente";"PSOL";"https://dadosabertos.camara.leg.br/api/v2/partidos/36839";"SP";"56";"https://www.camara.leg.br/internet/deputado/bandep/73531.jpg"
"15460-165";"https://dadosabertos.camara.leg.br/api/v2/votacoes/15460-165";"2022-02-23T23:39:25";"Sim";"74848";"https://dadosabertos.camara.leg.br/api/v2/deputados/74848";"Jandira Feghali";"PCdoB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36779";"RJ";"56";"https://www.camara.leg.br/internet/deputado/bandep/74848.jpg"
"15460-165";"https://dadosabertos.camara.leg.br/api/v2/votacoes/15460-165";"2022-02-23T23:40:51";"Sim";"108338";"https://dadosabertos.camara.leg.br/api/v2/deputados/108338";"Jaqueline Cassol";"PP";"https://dadosabertos.camara.leg.br/api/v2/partidos/37903";"RO";"56";"https://www.camara.leg.br/internet/deputado/bandep/108338.jpg"
"15460-165";"https://dadosabertos.camara.leg.br/api/v2/votacoes/15460-165";"2022-02-23T23:40:51";"Não";"74273";"https://dadosabertos.camara.leg.br/api/v2/deputados/74273";"Jefferson Campos";"PSB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36832";"SP";"56";"https://www.camara.leg.br/internet/deputado/bandep/74273.jpg"
"15460-165";"https://dadosabertos.camara.leg.br/api/v2/votacoes/15460-165";"2022-02-23T23:45:22";"Sim";"160570";"https://dadosabertos.camara.leg.br/api/v2/deputados/160570";"Jerônimo Goergen";"PP";"https://dadosabertos.camara.leg.br/api/v2/partidos/37903";"RS";"56";"https://www.camara.leg.br/internet/deputado/bandep/160570.jpg"
"15460-165";"https://dadosabertos.camara.leg.br/api/v2/votacoes/15460-165";"2022-02-23T23:40:26";"Sim";"178839";"https://dadosabertos.camara.leg.br/api/v2/deputados/178839";"Jéssica Sales";"MDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36899";"AC";"56";"https://www.camara.leg.br/internet/deputado/bandep/178839.jpg"
"15460-165";"https://dadosabertos.camara.leg.br/api/v2/votacoes/15460-165";"2022-02-23T23:40:08";"Não";"204435";"https://dadosabertos.camara.leg.br/api/v2/deputados/204435";"Jesus Sérgio";"PDT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36786";"AC";"56";"https://www.camara.leg.br/internet/deputado/bandep/204435.jpg"
"15460-165";"https://dadosabertos.camara.leg.br/api/v2/votacoes/15460-165";"2022-02-23T23:51:22";"Sim";"160531";"https://dadosabertos.camara.leg.br/api/v2/deputados/160531";"Jhonatan de Jesus";"REPUBLICANOS";"https://dadosabertos.camara.leg.br/api/v2/partidos/37908";"RR";"56";"https://www.camara.leg.br/internet/deputado/bandep/160531.jpg"
"15460-165";"https://dadosabertos.camara.leg.br/api/v2/votacoes/15460-165";"2022-02-23T23:39:34";"Não";"74366";"https://dadosabertos.camara.leg.br/api/v2/deputados/74366";"João Campos";"REPUBLICANOS";"https://dadosabertos.camara.leg.br/api/v2/partidos/37908";"GO";"56";"https://www.camara.leg.br/internet/deputado/bandep/74366.jpg"
"15460-165";"https://dadosabertos.camara.leg.br/api/v2/votacoes/15460-165";"2022-02-23T23:45:47";"Sim";"141458";"https://dadosabertos.camara.leg.br/api/v2/deputados/141458";"João Carlos Bacelar";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"BA";"56";"https://www.camara.leg.br/internet/deputado/bandep/141458.jpg"
"15460-165";"https://dadosabertos.camara.leg.br/api/v2/votacoes/15460-165";"2022-02-23T23:42:03";"Sim";"141459";"https://dadosabertos.camara.leg.br/api/v2/deputados/141459";"João Maia";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"RN";"56";"https://www.camara.leg.br/internet/deputado/bandep/141459.jpg"
"15460-165";"https://dadosabertos.camara.leg.br/api/v2/votacoes/15460-165";"2022-02-23T23:45:33";"Sim";"112437";"https://dadosabertos.camara.leg.br/api/v2/deputados/112437";"João Marcelo Souza";"MDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36899";"MA";"56";"https://www.camara.leg.br/internet/deputado/bandep/112437.jpg"
"15460-165";"https://dadosabertos.camara.leg.br/api/v2/votacoes/15460-165";"2022-02-23T23:41:19";"Não";"178910";"https://dadosabertos.camara.leg.br/api/v2/deputados/178910";"Joaquim Passarinho";"PSD";"https://dadosabertos.camara.leg.br/api/v2/partidos/36834";"PA";"56";"https://www.camara.leg.br/internet/deputado/bandep/178910.jpg"
"15460-165";"https://dadosabertos.camara.leg.br/api/v2/votacoes/15460-165";"2022-02-23T23:39:19";"Não";"204468";"https://dadosabertos.camara.leg.br/api/v2/deputados/204468";"Joenia Wapichana";"REDE";"https://dadosabertos.camara.leg.br/api/v2/partidos/36886";"RR";"56";"https://www.camara.leg.br/internet/deputado/bandep/204468.jpg"
"15460-165";"https://dadosabertos.camara.leg.br/api/v2/votacoes/15460-165";"2022-02-23T23:39:32";"Sim";"204546";"https://dadosabertos.camara.leg.br/api/v2/deputados/204546";"Joice Hasselmann";"UNIÃO";"https://dadosabertos.camara.leg.br/api/v2/partidos/38009";"SP";"56";"https://www.camara.leg.br/internet/deputado/bandep/204546.jpg"
"15460-165";"https://dadosabertos.camara.leg.br/api/v2/votacoes/15460-165";"2022-02-24T00:09:45";"Não";"205550";"https://dadosabertos.camara.leg.br/api/v2/deputados/205550";"Jorge Braz";"REPUBLICANOS";"https://dadosabertos.camara.leg.br/api/v2/partidos/37908";"RJ";"56";"https://www.camara.leg.br/internet/deputado/bandep/205550.jpg"
"15460-165";"https://dadosabertos.camara.leg.br/api/v2/votacoes/15460-165";"2022-02-23T23:39:13";"Não";"178857";"https://dadosabertos.camara.leg.br/api/v2/deputados/178857";"Jorge Solla";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"BA";"56";"https://www.camara.leg.br/internet/deputado/bandep/178857.jpg"
"15460-165";"https://dadosabertos.camara.leg.br/api/v2/votacoes/15460-165";"2022-02-23T23:50:37";"Não";"218245";"https://dadosabertos.camara.leg.br/api/v2/deputados/218245";"Jorielson";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"AP";"56";"https://www.camara.leg.br/internet/deputado/bandep/218245.jpg"
"15460-165";"https://dadosabertos.camara.leg.br/api/v2/votacoes/15460-165";"2022-02-23T23:39:33";"Não";"141470";"https://dadosabertos.camara.leg.br/api/v2/deputados/141470";"José Guimarães";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"CE";"56";"https://www.camara.leg.br/internet/deputado/bandep/141470.jpg"
"15460-165";"https://dadosabertos.camara.leg.br/api/v2/votacoes/15460-165";"2022-02-23T23:41:19";"Sim";"204386";"https://dadosabertos.camara.leg.br/api/v2/deputados/204386";"Jose Mario Schreiner";"UNIÃO";"https://dadosabertos.camara.leg.br/api/v2/partidos/38009";"GO";"56";"https://www.camara.leg.br/internet/deputado/bandep/204386.jpg"
"15460-165";"https://dadosabertos.camara.leg.br/api/v2/votacoes/15460-165";"2022-02-23T23:44:48";"Não";"204472";"https://dadosabertos.camara.leg.br/api/v2/deputados/204472";"José Medeiros";"PODE";"https://dadosabertos.camara.leg.br/api/v2/partidos/36896";"MT";"56";"https://www.camara.leg.br/internet/deputado/bandep/204472.jpg"
"15460-165";"https://dadosabertos.camara.leg.br/api/v2/votacoes/15460-165";"2022-02-23T23:39:57";"Não";"204391";"https://dadosabertos.camara.leg.br/api/v2/deputados/204391";"José Nelto";"PODE";"https://dadosabertos.camara.leg.br/api/v2/partidos/36896";"GO";"56";"https://www.camara.leg.br/internet/deputado/bandep/204391.jpg"
"15460-165";"https://dadosabertos.camara.leg.br/api/v2/votacoes/15460-165";"2022-02-24T00:15:45";"Sim";"160619";"https://dadosabertos.camara.leg.br/api/v2/deputados/160619";"José Nunes";"PSD";"https://dadosabertos.camara.leg.br/api/v2/partidos/36834";"BA";"56";"https://www.camara.leg.br/internet/deputado/bandep/160619.jpg"
"15460-165";"https://dadosabertos.camara.leg.br/api/v2/votacoes/15460-165";"2022-02-23T23:58:41";"Sim";"74079";"https://dadosabertos.camara.leg.br/api/v2/deputados/74079";"José Priante";"MDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36899";"PA";"56";"https://www.camara.leg.br/internet/deputado/bandep/74079.jpg"
"15460-165";"https://dadosabertos.camara.leg.br/api/v2/votacoes/15460-165";"2022-02-23T23:42:55";"Não";"204555";"https://dadosabertos.camara.leg.br/api/v2/deputados/204555";"José Ricardo";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"AM";"56";"https://www.camara.leg.br/internet/deputado/bandep/204555.jpg"
"15460-165";"https://dadosabertos.camara.leg.br/api/v2/votacoes/15460-165";"2022-02-24T00:03:05";"Sim";"74554";"https://dadosabertos.camara.leg.br/api/v2/deputados/74554";"José Rocha";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"BA";"56";"https://www.camara.leg.br/internet/deputado/bandep/74554.jpg"
"15460-165";"https://dadosabertos.camara.leg.br/api/v2/votacoes/15460-165";"2022-02-23T23:39:34";"Não";"209189";"https://dadosabertos.camara.leg.br/api/v2/deputados/209189";"Joseildo Ramos";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"BA";"56";"https://www.camara.leg.br/internet/deputado/bandep/209189.jpg"
"15460-165";"https://dadosabertos.camara.leg.br/api/v2/votacoes/15460-165";"2022-02-23T23:55:56";"Sim";"204563";"https://dadosabertos.camara.leg.br/api/v2/deputados/204563";"Josimar Maranhãozinho";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"MA";"56";"https://www.camara.leg.br/internet/deputado/bandep/204563.jpg"
"15460-165";"https://dadosabertos.camara.leg.br/api/v2/votacoes/15460-165";"2022-02-23T23:40:20";"Sim";"204474";"https://dadosabertos.camara.leg.br/api/v2/deputados/204474";"Juarez Costa";"MDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36899";"MT";"56";"https://www.camara.leg.br/internet/deputado/bandep/204474.jpg"
"15460-165";"https://dadosabertos.camara.leg.br/api/v2/votacoes/15460-165";"2022-02-23T23:40:46";"Sim";"204420";"https://dadosabertos.camara.leg.br/api/v2/deputados/204420";"Julian Lemos";"UNIÃO";"https://dadosabertos.camara.leg.br/api/v2/partidos/38009";"PB";"56";"https://www.camara.leg.br/internet/deputado/bandep/204420.jpg"
"15460-165";"https://dadosabertos.camara.leg.br/api/v2/votacoes/15460-165";"2022-02-23T23:42:09";"Não";"204372";"https://dadosabertos.camara.leg.br/api/v2/deputados/204372";"Julio Cesar Ribeiro";"REPUBLICANOS";"https://dadosabertos.camara.leg.br/api/v2/partidos/37908";"DF";"56";"https://www.camara.leg.br/internet/deputado/bandep/204372.jpg"
"15460-165";"https://dadosabertos.camara.leg.br/api/v2/votacoes/15460-165";"2022-02-23T23:40:01";"Sim";"73586";"https://dadosabertos.camara.leg.br/api/v2/deputados/73586";"Júlio Delgado";"PSB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36832";"MG";"56";"https://www.camara.leg.br/internet/deputado/bandep/73586.jpg"
"15460-165";"https://dadosabertos.camara.leg.br/api/v2/votacoes/15460-165";"2022-02-23T23:40:26";"Sim";"74253";"https://dadosabertos.camara.leg.br/api/v2/deputados/74253";"Julio Lopes";"PP";"https://dadosabertos.camara.leg.br/api/v2/partidos/37903";"RJ";"56";"https://www.camara.leg.br/internet/deputado/bandep/74253.jpg"
"15460-165";"https://dadosabertos.camara.leg.br/api/v2/votacoes/15460-165";"2022-02-23T23:39:35";"Sim";"204457";"https://dadosabertos.camara.leg.br/api/v2/deputados/204457";"Juninho do Pneu";"UNIÃO";"https://dadosabertos.camara.leg.br/api/v2/partidos/38009";"RJ";"56";"https://www.camara.leg.br/internet/deputado/bandep/204457.jpg"
"15460-165";"https://dadosabertos.camara.leg.br/api/v2/votacoes/15460-165";"2022-02-23T23:42:37";"Não";"204520";"https://dadosabertos.camara.leg.br/api/v2/deputados/204520";"Junio Amaral";"UNIÃO";"https://dadosabertos.camara.leg.br/api/v2/partidos/38009";"MG";"56";"https://www.camara.leg.br/internet/deputado/bandep/204520.jpg"
"15460-165";"https://dadosabertos.camara.leg.br/api/v2/votacoes/15460-165";"2022-02-23T23:40:02";"Sim";"204497";"https://dadosabertos.camara.leg.br/api/v2/deputados/204497";"Júnior Ferrari";"PSD";"https://dadosabertos.camara.leg.br/api/v2/partidos/36834";"PA";"56";"https://www.camara.leg.br/internet/deputado/bandep/204497.jpg"
"15460-165";"https://dadosabertos.camara.leg.br/api/v2/votacoes/15460-165";"2022-02-23T23:40:43";"Sim";"204550";"https://dadosabertos.camara.leg.br/api/v2/deputados/204550";"Júnior Mano";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"CE";"56";"https://www.camara.leg.br/internet/deputado/bandep/204550.jpg"
"15460-165";"https://dadosabertos.camara.leg.br/api/v2/votacoes/15460-165";"2022-02-23T23:45:27";"Sim";"178886";"https://dadosabertos.camara.leg.br/api/v2/deputados/178886";"Juscelino Filho";"UNIÃO";"https://dadosabertos.camara.leg.br/api/v2/partidos/38009";"MA";"56";"https://www.camara.leg.br/internet/deputado/bandep/178886.jpg"
"15460-165";"https://dadosabertos.camara.leg.br/api/v2/votacoes/15460-165";"2022-02-23T23:44:15";"Sim";"204536";"https://dadosabertos.camara.leg.br/api/v2/deputados/204536";"Kim Kataguiri";"UNIÃO";"https://dadosabertos.camara.leg.br/api/v2/partidos/38009";"SP";"56";"https://www.camara.leg.br/internet/deputado/bandep/204536.jpg"
"15460-165";"https://dadosabertos.camara.leg.br/api/v2/votacoes/15460-165";"2022-02-23T23:40:00";"Sim";"151208";"https://dadosabertos.camara.leg.br/api/v2/deputados/151208";"Laercio Oliveira";"PP";"https://dadosabertos.camara.leg.br/api/v2/partidos/37903";"SE";"56";"https://www.camara.leg.br/internet/deputado/bandep/151208.jpg"
"15460-165";"https://dadosabertos.camara.leg.br/api/v2/votacoes/15460-165";"2022-02-23T23:39:19";"Não";"160534";"https://dadosabertos.camara.leg.br/api/v2/deputados/160534";"Lauriete";"PSC";"https://dadosabertos.camara.leg.br/api/v2/partidos/36833";"ES";"56";"https://www.camara.leg.br/internet/deputado/bandep/160534.jpg"
"15460-165";"https://dadosabertos.camara.leg.br/api/v2/votacoes/15460-165";"2022-02-24T00:12:23";"Não";"178832";"https://dadosabertos.camara.leg.br/api/v2/deputados/178832";"Leandre";"PV";"https://dadosabertos.camara.leg.br/api/v2/partidos/36851";"PR";"56";"https://www.camara.leg.br/internet/deputado/bandep/178832.jpg"
"15460-165";"https://dadosabertos.camara.leg.br/api/v2/votacoes/15460-165";"2022-02-23T23:44:19";"Sim";"204375";"https://dadosabertos.camara.leg.br/api/v2/deputados/204375";"Leda Sadala";"AVANTE";"https://dadosabertos.camara.leg.br/api/v2/partidos/36898";"AP";"56";"https://www.camara.leg.br/internet/deputado/bandep/204375.jpg"
"15460-165";"https://dadosabertos.camara.leg.br/api/v2/votacoes/15460-165";"2022-02-23T23:39:16";"Não";"178825";"https://dadosabertos.camara.leg.br/api/v2/deputados/178825";"Leo de Brito";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"AC";"56";"https://www.camara.leg.br/internet/deputado/bandep/178825.jpg"
"15460-165";"https://dadosabertos.camara.leg.br/api/v2/votacoes/15460-165";"2022-02-23T23:41:30";"Não";"204359";"https://dadosabertos.camara.leg.br/api/v2/deputados/204359";"Léo Moraes";"PODE";"https://dadosabertos.camara.leg.br/api/v2/partidos/36896";"RO";"56";"https://www.camara.leg.br/internet/deputado/bandep/204359.jpg"
"15460-165";"https://dadosabertos.camara.leg.br/api/v2/votacoes/15460-165";"2022-02-23T23:40:48";"Não";"204547";"https://dadosabertos.camara.leg.br/api/v2/deputados/204547";"Léo Motta";"UNIÃO";"https://dadosabertos.camara.leg.br/api/v2/partidos/38009";"MG";"56";"https://www.camara.leg.br/internet/deputado/bandep/204547.jpg"
"15460-165";"https://dadosabertos.camara.leg.br/api/v2/votacoes/15460-165";"2022-02-23T23:43:14";"Sim";"122195";"https://dadosabertos.camara.leg.br/api/v2/deputados/122195";"Leonardo Gadelha";"PSC";"https://dadosabertos.camara.leg.br/api/v2/partidos/36833";"PB";"56";"https://www.camara.leg.br/internet/deputado/bandep/122195.jpg"
"15460-165";"https://dadosabertos.camara.leg.br/api/v2/votacoes/15460-165";"2022-02-23T23:39:47";"Não";"74156";"https://dadosabertos.camara.leg.br/api/v2/deputados/74156";"Leonardo Monteiro";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"MG";"56";"https://www.camara.leg.br/internet/deputado/bandep/74156.jpg"
"15460-165";"https://dadosabertos.camara.leg.br/api/v2/votacoes/15460-165";"2022-02-23T23:40:10";"Sim";"74254";"https://dadosabertos.camara.leg.br/api/v2/deputados/74254";"Leonardo Picciani";"MDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36899";"RJ";"56";"https://www.camara.leg.br/internet/deputado/bandep/74254.jpg"
"15460-165";"https://dadosabertos.camara.leg.br/api/v2/votacoes/15460-165";"2022-02-23T23:39:13";"Não";"74299";"https://dadosabertos.camara.leg.br/api/v2/deputados/74299";"Leônidas Cristino";"PDT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36786";"CE";"56";"https://www.camara.leg.br/internet/deputado/bandep/74299.jpg"
"15460-165";"https://dadosabertos.camara.leg.br/api/v2/votacoes/15460-165";"2022-02-24T00:07:18";"Sim";"92102";"https://dadosabertos.camara.leg.br/api/v2/deputados/92102";"Leur Lomanto Júnior";"UNIÃO";"https://dadosabertos.camara.leg.br/api/v2/partidos/38009";"BA";"56";"https://www.camara.leg.br/internet/deputado/bandep/92102.jpg"
"15460-165";"https://dadosabertos.camara.leg.br/api/v2/votacoes/15460-165";"2022-02-23T23:39:42";"Não";"139285";"https://dadosabertos.camara.leg.br/api/v2/deputados/139285";"Lídice da Mata";"PSB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36832";"BA";"56";"https://www.camara.leg.br/internet/deputado/bandep/139285.jpg"
"15460-165";"https://dadosabertos.camara.leg.br/api/v2/votacoes/15460-165";"2022-02-23T23:39:54";"Não";"74585";"https://dadosabertos.camara.leg.br/api/v2/deputados/74585";"Lincoln Portela";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"MG";"56";"https://www.camara.leg.br/internet/deputado/bandep/74585.jpg"
"15460-165";"https://dadosabertos.camara.leg.br/api/v2/votacoes/15460-165";"2022-02-23T23:59:51";"Não";"204405";"https://dadosabertos.camara.leg.br/api/v2/deputados/204405";"Liziane Bayer";"PSB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36832";"RS";"56";"https://www.camara.leg.br/internet/deputado/bandep/204405.jpg"
"15460-165";"https://dadosabertos.camara.leg.br/api/v2/votacoes/15460-165";"2022-02-23T23:40:38";"Não";"204382";"https://dadosabertos.camara.leg.br/api/v2/deputados/204382";"Loester Trutis";"UNIÃO";"https://dadosabertos.camara.leg.br/api/v2/partidos/38009";"MS";"56";"https://www.camara.leg.br/internet/deputado/bandep/204382.jpg"
"15460-165";"https://dadosabertos.camara.leg.br/api/v2/votacoes/15460-165";"2022-02-23T23:41:25";"Não";"196358";"https://dadosabertos.camara.leg.br/api/v2/deputados/196358";"Lourival Gomes";"UNIÃO";"https://dadosabertos.camara.leg.br/api/v2/partidos/38009";"RJ";"56";"https://www.camara.leg.br/internet/deputado/bandep/196358.jpg"
"15460-165";"https://dadosabertos.camara.leg.br/api/v2/votacoes/15460-165";"2022-02-23T23:59:50";"Não";"204523";"https://dadosabertos.camara.leg.br/api/v2/deputados/204523";"Lucas Gonzalez";"NOVO";"https://dadosabertos.camara.leg.br/api/v2/partidos/37901";"MG";"56";"https://www.camara.leg.br/internet/deputado/bandep/204523.jpg"
"15460-165";"https://dadosabertos.camara.leg.br/api/v2/votacoes/15460-165";"2022-02-23T23:39:13";"Sim";"204404";"https://dadosabertos.camara.leg.br/api/v2/deputados/204404";"Lucas Redecker";"PSDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36835";"RS";"56";"https://www.camara.leg.br/internet/deputado/bandep/204404.jpg"
"15460-165";"https://dadosabertos.camara.leg.br/api/v2/votacoes/15460-165";"2022-02-23T23:40:40";"Sim";"178879";"https://dadosabertos.camara.leg.br/api/v2/deputados/178879";"Lucas Vergilio";"SOLIDARIEDADE";"https://dadosabertos.camara.leg.br/api/v2/partidos/37904";"GO";"56";"https://www.camara.leg.br/internet/deputado/bandep/178879.jpg"
"15460-165";"https://dadosabertos.camara.leg.br/api/v2/votacoes/15460-165";"2022-02-23T23:40:51";"Sim";"74478";"https://dadosabertos.camara.leg.br/api/v2/deputados/74478";"Luciano Bivar";"UNIÃO";"https://dadosabertos.camara.leg.br/api/v2/partidos/38009";"PE";"56";"https://www.camara.leg.br/internet/deputado/bandep/74478.jpg"
"15460-165";"https://dadosabertos.camara.leg.br/api/v2/votacoes/15460-165";"2022-02-23T23:39:46";"Sim";"178931";"https://dadosabertos.camara.leg.br/api/v2/deputados/178931";"Luciano Ducci";"PSB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36832";"PR";"56";"https://www.camara.leg.br/internet/deputado/bandep/178931.jpg"
"15460-165";"https://dadosabertos.camara.leg.br/api/v2/votacoes/15460-165";"2022-02-23T23:40:10";"Não";"204381";"https://dadosabertos.camara.leg.br/api/v2/deputados/204381";"Luis Miranda";"UNIÃO";"https://dadosabertos.camara.leg.br/api/v2/partidos/38009";"DF";"56";"https://www.camara.leg.br/internet/deputado/bandep/204381.jpg"
"15460-165";"https://dadosabertos.camara.leg.br/api/v2/votacoes/15460-165";"2022-02-23T23:39:42";"Sim";"160510";"https://dadosabertos.camara.leg.br/api/v2/deputados/160510";"Luis Tibé";"AVANTE";"https://dadosabertos.camara.leg.br/api/v2/partidos/36898";"MG";"56";"https://www.camara.leg.br/internet/deputado/bandep/160510.jpg"
"15460-165";"https://dadosabertos.camara.leg.br/api/v2/votacoes/15460-165";"2022-02-23T23:39:10";"Sim";"204410";"https://dadosabertos.camara.leg.br/api/v2/deputados/204410";"Luisa Canziani";"PTB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36845";"PR";"56";"https://www.camara.leg.br/internet/deputado/bandep/204410.jpg"
"15460-165";"https://dadosabertos.camara.leg.br/api/v2/votacoes/15460-165";"2022-02-23T23:44:04";"Não";"204448";"https://dadosabertos.camara.leg.br/api/v2/deputados/204448";"Luiz Antônio Corrêa";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"RJ";"56";"https://www.camara.leg.br/internet/deputado/bandep/204448.jpg"
"15460-165";"https://dadosabertos.camara.leg.br/api/v2/votacoes/15460-165";"2022-02-23T23:40:10";"Sim";"204485";"https://dadosabertos.camara.leg.br/api/v2/deputados/204485";"Luiz Carlos Motta";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"SP";"56";"https://www.camara.leg.br/internet/deputado/bandep/204485.jpg"
