"idVotacao";"uriVotacao";"dataHoraVoto";"voto";"deputado_id";"deputado_uri";"deputado_nome";"deputado_siglaPartido";"deputado_uriPartido";"deputado_siglaUf";"deputado_idLegislatura";"deputado_urlFoto"
"2080470-78";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2080470-78";"2021-12-16T19:10:52";"Sim";"178925";"https://dadosabertos.camara.leg.br/api/v2/deputados/178925";"Rejane Dias";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"PI";"56";"https://www.camara.leg.br/internet/deputado/bandep/178925.jpg"
"2080470-78";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2080470-78";"2021-12-16T19:11:53";"Sim";"73801";"https://dadosabertos.camara.leg.br/api/v2/deputados/73801";"Renildo Calheiros";"PCdoB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36779";"PE";"56";"https://www.camara.leg.br/internet/deputado/bandep/73801.jpg"
"2080470-78";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2080470-78";"2021-12-16T19:08:54";"Sim";"73788";"https://dadosabertos.camara.leg.br/api/v2/deputados/73788";"Ricardo Barros";"PP";"https://dadosabertos.camara.leg.br/api/v2/partidos/37903";"PR";"56";"https://www.camara.leg.br/internet/deputado/bandep/73788.jpg"
"2080470-78";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2080470-78";"2021-12-16T19:08:54";"Sim";"215042";"https://dadosabertos.camara.leg.br/api/v2/deputados/215042";"Ricardo da Karol";"PSC";"https://dadosabertos.camara.leg.br/api/v2/partidos/36833";"RJ";"56";"https://www.camara.leg.br/internet/deputado/bandep/215042.jpg"
"2080470-78";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2080470-78";"2021-12-16T19:08:36";"Sim";"204362";"https://dadosabertos.camara.leg.br/api/v2/deputados/204362";"Ricardo Guidi";"PSD";"https://dadosabertos.camara.leg.br/api/v2/partidos/36834";"SC";"56";"https://www.camara.leg.br/internet/deputado/bandep/204362.jpg"
"2080470-78";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2080470-78";"2021-12-16T19:09:32";"Sim";"160655";"https://dadosabertos.camara.leg.br/api/v2/deputados/160655";"Ricardo Izar";"PP";"https://dadosabertos.camara.leg.br/api/v2/partidos/37903";"SP";"56";"https://www.camara.leg.br/internet/deputado/bandep/160655.jpg"
"2080470-78";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2080470-78";"2021-12-16T19:09:36";"Sim";"178920";"https://dadosabertos.camara.leg.br/api/v2/deputados/178920";"Ricardo Teobaldo";"PODE";"https://dadosabertos.camara.leg.br/api/v2/partidos/36896";"PE";"56";"https://www.camara.leg.br/internet/deputado/bandep/178920.jpg"
"2080470-78";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2080470-78";"2021-12-16T19:08:32";"Sim";"204489";"https://dadosabertos.camara.leg.br/api/v2/deputados/204489";"Robério Monteiro";"PDT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36786";"CE";"56";"https://www.camara.leg.br/internet/deputado/bandep/204489.jpg"
"2080470-78";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2080470-78";"2021-12-16T19:09:33";"Sim";"160653";"https://dadosabertos.camara.leg.br/api/v2/deputados/160653";"Roberto de Lucena";"PODE";"https://dadosabertos.camara.leg.br/api/v2/partidos/36896";"SP";"56";"https://www.camara.leg.br/internet/deputado/bandep/160653.jpg"
"2080470-78";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2080470-78";"2021-12-16T19:08:10";"Sim";"204530";"https://dadosabertos.camara.leg.br/api/v2/deputados/204530";"Rodrigo Agostinho";"PSB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36832";"SP";"56";"https://www.camara.leg.br/internet/deputado/bandep/204530.jpg"
"2080470-78";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2080470-78";"2021-12-16T19:08:33";"Sim";"204366";"https://dadosabertos.camara.leg.br/api/v2/deputados/204366";"Rodrigo Coelho";"PODE";"https://dadosabertos.camara.leg.br/api/v2/partidos/36896";"SC";"56";"https://www.camara.leg.br/internet/deputado/bandep/204366.jpg"
"2080470-78";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2080470-78";"2021-12-16T19:07:46";"Sim";"141531";"https://dadosabertos.camara.leg.br/api/v2/deputados/141531";"Rodrigo de Castro";"PSDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36835";"MG";"56";"https://www.camara.leg.br/internet/deputado/bandep/141531.jpg"
"2080470-78";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2080470-78";"2021-12-16T19:17:37";"Não";"204480";"https://dadosabertos.camara.leg.br/api/v2/deputados/204480";"Rogério Correia";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"MG";"56";"https://www.camara.leg.br/internet/deputado/bandep/204480.jpg"
"2080470-78";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2080470-78";"2021-12-16T19:09:51";"Sim";"160651";"https://dadosabertos.camara.leg.br/api/v2/deputados/160651";"Rogério Peninha Mendonça";"MDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36899";"SC";"56";"https://www.camara.leg.br/internet/deputado/bandep/160651.jpg"
"2080470-78";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2080470-78";"2021-12-16T19:08:46";"Sim";"178930";"https://dadosabertos.camara.leg.br/api/v2/deputados/178930";"Roman";"PATRIOTA";"https://dadosabertos.camara.leg.br/api/v2/partidos/37907";"PR";"56";"https://www.camara.leg.br/internet/deputado/bandep/178930.jpg"
"2080470-78";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2080470-78";"2021-12-16T19:12:01";"Sim";"178861";"https://dadosabertos.camara.leg.br/api/v2/deputados/178861";"Ronaldo Carletto";"PP";"https://dadosabertos.camara.leg.br/api/v2/partidos/37903";"BA";"56";"https://www.camara.leg.br/internet/deputado/bandep/178861.jpg"
"2080470-78";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2080470-78";"2021-12-16T19:16:19";"Sim";"204525";"https://dadosabertos.camara.leg.br/api/v2/deputados/204525";"Rosana Valle";"PSB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36832";"SP";"56";"https://www.camara.leg.br/internet/deputado/bandep/204525.jpg"
"2080470-78";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2080470-78";"2021-12-16T19:08:00";"Sim";"178945";"https://dadosabertos.camara.leg.br/api/v2/deputados/178945";"Rosangela Gomes";"REPUBLICANOS";"https://dadosabertos.camara.leg.br/api/v2/partidos/37908";"RJ";"56";"https://www.camara.leg.br/internet/deputado/bandep/178945.jpg"
"2080470-78";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2080470-78";"2021-12-16T19:08:57";"Sim";"204357";"https://dadosabertos.camara.leg.br/api/v2/deputados/204357";"Rose Modesto";"PSDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36835";"MS";"56";"https://www.camara.leg.br/internet/deputado/bandep/204357.jpg"
"2080470-78";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2080470-78";"2021-12-16T19:08:38";"Sim";"178935";"https://dadosabertos.camara.leg.br/api/v2/deputados/178935";"Rossoni";"PSDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36835";"PR";"56";"https://www.camara.leg.br/internet/deputado/bandep/178935.jpg"
"2080470-78";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2080470-78";"2021-12-16T19:08:16";"Não";"73466";"https://dadosabertos.camara.leg.br/api/v2/deputados/73466";"Rubens Bueno";"CIDADANIA";"https://dadosabertos.camara.leg.br/api/v2/partidos/37905";"PR";"56";"https://www.camara.leg.br/internet/deputado/bandep/73466.jpg"
"2080470-78";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2080470-78";"2021-12-16T19:15:34";"Sim";"74371";"https://dadosabertos.camara.leg.br/api/v2/deputados/74371";"Rubens Otoni";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"GO";"56";"https://www.camara.leg.br/internet/deputado/bandep/74371.jpg"
"2080470-78";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2080470-78";"2021-12-16T19:09:26";"Sim";"178887";"https://dadosabertos.camara.leg.br/api/v2/deputados/178887";"Rubens Pereira Júnior";"PCdoB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36779";"MA";"56";"https://www.camara.leg.br/internet/deputado/bandep/178887.jpg"
"2080470-78";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2080470-78";"2021-12-16T19:09:21";"Sim";"73604";"https://dadosabertos.camara.leg.br/api/v2/deputados/73604";"Rui Falcão";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"SP";"56";"https://www.camara.leg.br/internet/deputado/bandep/73604.jpg"
"2080470-78";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2080470-78";"2021-12-16T19:08:15";"Sim";"160635";"https://dadosabertos.camara.leg.br/api/v2/deputados/160635";"Ruy Carneiro";"PSDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36835";"PB";"56";"https://www.camara.leg.br/internet/deputado/bandep/160635.jpg"
"2080470-78";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2080470-78";"2021-12-16T19:07:44";"Não";"204535";"https://dadosabertos.camara.leg.br/api/v2/deputados/204535";"Sâmia Bomfim";"PSOL";"https://dadosabertos.camara.leg.br/api/v2/partidos/36839";"SP";"56";"https://www.camara.leg.br/internet/deputado/bandep/204535.jpg"
"2080470-78";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2080470-78";"2021-12-16T19:09:36";"Não";"178990";"https://dadosabertos.camara.leg.br/api/v2/deputados/178990";"Samuel Moreira";"PSDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36835";"SP";"56";"https://www.camara.leg.br/internet/deputado/bandep/178990.jpg"
"2080470-78";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2080470-78";"2021-12-16T19:16:33";"Não";"204416";"https://dadosabertos.camara.leg.br/api/v2/deputados/204416";"Sanderson";"PSL";"https://dadosabertos.camara.leg.br/api/v2/partidos/36837";"RS";"56";"https://www.camara.leg.br/internet/deputado/bandep/204416.jpg"
"2080470-78";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2080470-78";"2021-12-16T19:09:51";"Sim";"73808";"https://dadosabertos.camara.leg.br/api/v2/deputados/73808";"Sérgio Brito";"PSD";"https://dadosabertos.camara.leg.br/api/v2/partidos/36834";"BA";"56";"https://www.camara.leg.br/internet/deputado/bandep/73808.jpg"
"2080470-78";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2080470-78";"2021-12-16T19:13:12";"Sim";"178933";"https://dadosabertos.camara.leg.br/api/v2/deputados/178933";"Sergio Souza";"MDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36899";"PR";"56";"https://www.camara.leg.br/internet/deputado/bandep/178933.jpg"
"2080470-78";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2080470-78";"2021-12-16T19:08:52";"Sim";"204438";"https://dadosabertos.camara.leg.br/api/v2/deputados/204438";"Sergio Toledo";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"AL";"56";"https://www.camara.leg.br/internet/deputado/bandep/204438.jpg"
"2080470-78";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2080470-78";"2021-12-16T19:08:45";"Sim";"204437";"https://dadosabertos.camara.leg.br/api/v2/deputados/204437";"Severino Pessoa";"REPUBLICANOS";"https://dadosabertos.camara.leg.br/api/v2/partidos/37908";"AL";"56";"https://www.camara.leg.br/internet/deputado/bandep/204437.jpg"
"2080470-78";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2080470-78";"2021-12-16T19:08:24";"Sim";"204557";"https://dadosabertos.camara.leg.br/api/v2/deputados/204557";"Sidney Leite";"PSD";"https://dadosabertos.camara.leg.br/api/v2/partidos/36834";"AM";"56";"https://www.camara.leg.br/internet/deputado/bandep/204557.jpg"
"2080470-78";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2080470-78";"2021-12-16T19:12:42";"Sim";"74356";"https://dadosabertos.camara.leg.br/api/v2/deputados/74356";"Silas Câmara";"REPUBLICANOS";"https://dadosabertos.camara.leg.br/api/v2/partidos/37908";"AM";"56";"https://www.camara.leg.br/internet/deputado/bandep/74356.jpg"
"2080470-78";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2080470-78";"2021-12-16T19:07:59";"Sim";"204360";"https://dadosabertos.camara.leg.br/api/v2/deputados/204360";"Silvia Cristina";"PDT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36786";"RO";"56";"https://www.camara.leg.br/internet/deputado/bandep/204360.jpg"
"2080470-78";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2080470-78";"2021-12-16T19:07:38";"Sim";"204425";"https://dadosabertos.camara.leg.br/api/v2/deputados/204425";"Silvio Costa Filho";"REPUBLICANOS";"https://dadosabertos.camara.leg.br/api/v2/partidos/37908";"PE";"56";"https://www.camara.leg.br/internet/deputado/bandep/204425.jpg"
"2080470-78";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2080470-78";"2021-12-16T19:11:10";"Sim";"178946";"https://dadosabertos.camara.leg.br/api/v2/deputados/178946";"Soraya Santos";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"RJ";"56";"https://www.camara.leg.br/internet/deputado/bandep/178946.jpg"
"2080470-78";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2080470-78";"2021-12-16T19:07:57";"Sim";"178947";"https://dadosabertos.camara.leg.br/api/v2/deputados/178947";"Sóstenes Cavalcante";"DEM";"https://dadosabertos.camara.leg.br/api/v2/partidos/36769";"RJ";"56";"https://www.camara.leg.br/internet/deputado/bandep/178947.jpg"
"2080470-78";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2080470-78";"2021-12-16T19:12:13";"Sim";"92776";"https://dadosabertos.camara.leg.br/api/v2/deputados/92776";"Stefano Aguiar";"PSD";"https://dadosabertos.camara.leg.br/api/v2/partidos/36834";"MG";"56";"https://www.camara.leg.br/internet/deputado/bandep/92776.jpg"
"2080470-78";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2080470-78";"2021-12-16T19:17:40";"Sim";"177282";"https://dadosabertos.camara.leg.br/api/v2/deputados/177282";"Subtenente Gonzaga";"PDT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36786";"MG";"56";"https://www.camara.leg.br/internet/deputado/bandep/177282.jpg"
"2080470-78";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2080470-78";"2021-12-16T19:10:11";"Não";"204534";"https://dadosabertos.camara.leg.br/api/v2/deputados/204534";"Tabata Amaral";"PSB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36832";"SP";"56";"https://www.camara.leg.br/internet/deputado/bandep/204534.jpg"
"2080470-78";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2080470-78";"2021-12-16T19:09:16";"Sim";"178922";"https://dadosabertos.camara.leg.br/api/v2/deputados/178922";"Tadeu Alencar";"PSB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36832";"PE";"56";"https://www.camara.leg.br/internet/deputado/bandep/178922.jpg"
"2080470-78";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2080470-78";"2021-12-16T19:13:30";"Não";"204464";"https://dadosabertos.camara.leg.br/api/v2/deputados/204464";"Talíria Petrone";"PSOL";"https://dadosabertos.camara.leg.br/api/v2/partidos/36839";"RJ";"56";"https://www.camara.leg.br/internet/deputado/bandep/204464.jpg"
"2080470-78";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2080470-78";"2021-12-16T19:10:23";"Não";"204466";"https://dadosabertos.camara.leg.br/api/v2/deputados/204466";"Tereza Nelma";"PSDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36835";"AL";"56";"https://www.camara.leg.br/internet/deputado/bandep/204466.jpg"
"2080470-78";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2080470-78";"2021-12-16T19:14:44";"Sim";"178862";"https://dadosabertos.camara.leg.br/api/v2/deputados/178862";"Tia Eron";"REPUBLICANOS";"https://dadosabertos.camara.leg.br/api/v2/partidos/37908";"BA";"56";"https://www.camara.leg.br/internet/deputado/bandep/178862.jpg"
"2080470-78";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2080470-78";"2021-12-16T19:08:13";"Sim";"143084";"https://dadosabertos.camara.leg.br/api/v2/deputados/143084";"Tiago Dimas";"SOLIDARIEDADE";"https://dadosabertos.camara.leg.br/api/v2/partidos/37904";"TO";"56";"https://www.camara.leg.br/internet/deputado/bandep/143084.jpg"
"2080470-78";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2080470-78";"2021-12-16T19:10:40";"Não";"204519";"https://dadosabertos.camara.leg.br/api/v2/deputados/204519";"Tiago Mitraud";"NOVO";"https://dadosabertos.camara.leg.br/api/v2/partidos/37901";"MG";"56";"https://www.camara.leg.br/internet/deputado/bandep/204519.jpg"
"2080470-78";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2080470-78";"2021-12-16T19:09:44";"Sim";"160976";"https://dadosabertos.camara.leg.br/api/v2/deputados/160976";"Tiririca";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"SP";"56";"https://www.camara.leg.br/internet/deputado/bandep/160976.jpg"
"2080470-78";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2080470-78";"2021-12-16T19:08:19";"Sim";"197438";"https://dadosabertos.camara.leg.br/api/v2/deputados/197438";"Tito";"AVANTE";"https://dadosabertos.camara.leg.br/api/v2/partidos/36898";"BA";"56";"https://www.camara.leg.br/internet/deputado/bandep/197438.jpg"
"2080470-78";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2080470-78";"2021-12-16T19:08:43";"Sim";"178934";"https://dadosabertos.camara.leg.br/api/v2/deputados/178934";"Toninho Wandscheer";"PROS";"https://dadosabertos.camara.leg.br/api/v2/partidos/36763";"PR";"56";"https://www.camara.leg.br/internet/deputado/bandep/178934.jpg"
"2080470-78";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2080470-78";"2021-12-16T19:12:47";"Não";"157130";"https://dadosabertos.camara.leg.br/api/v2/deputados/157130";"Túlio Gadêlha";"PDT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36786";"PE";"56";"https://www.camara.leg.br/internet/deputado/bandep/157130.jpg"
"2080470-78";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2080470-78";"2021-12-16T19:10:44";"Sim";"195866";"https://dadosabertos.camara.leg.br/api/v2/deputados/195866";"Vaidon Oliveira";"PROS";"https://dadosabertos.camara.leg.br/api/v2/partidos/36763";"CE";"56";"https://www.camara.leg.br/internet/deputado/bandep/195866.jpg"
"2080470-78";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2080470-78";"2021-12-16T19:09:37";"Sim";"204385";"https://dadosabertos.camara.leg.br/api/v2/deputados/204385";"Valdevan Noventa";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"SE";"56";"https://www.camara.leg.br/internet/deputado/bandep/204385.jpg"
"2080470-78";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2080470-78";"2021-12-16T19:13:24";"Sim";"160610";"https://dadosabertos.camara.leg.br/api/v2/deputados/160610";"Valmir Assunção";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"BA";"56";"https://www.camara.leg.br/internet/deputado/bandep/160610.jpg"
"2080470-78";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2080470-78";"2021-12-16T19:09:08";"Sim";"74376";"https://dadosabertos.camara.leg.br/api/v2/deputados/74376";"Vander Loubet";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"MS";"56";"https://www.camara.leg.br/internet/deputado/bandep/74376.jpg"
"2080470-78";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2080470-78";"2021-12-16T19:12:43";"Sim";"141553";"https://dadosabertos.camara.leg.br/api/v2/deputados/141553";"Vanderlei Macris";"PSDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36835";"SP";"56";"https://www.camara.leg.br/internet/deputado/bandep/141553.jpg"
"2080470-78";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2080470-78";"2021-12-16T19:13:59";"Sim";"204505";"https://dadosabertos.camara.leg.br/api/v2/deputados/204505";"Vavá Martins";"REPUBLICANOS";"https://dadosabertos.camara.leg.br/api/v2/partidos/37908";"PA";"56";"https://www.camara.leg.br/internet/deputado/bandep/204505.jpg"
"2080470-78";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2080470-78";"2021-12-16T19:12:26";"Sim";"204396";"https://dadosabertos.camara.leg.br/api/v2/deputados/204396";"Vermelho";"PSD";"https://dadosabertos.camara.leg.br/api/v2/partidos/36834";"PR";"56";"https://www.camara.leg.br/internet/deputado/bandep/204396.jpg"
"2080470-78";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2080470-78";"2021-12-16T19:08:29";"Sim";"74283";"https://dadosabertos.camara.leg.br/api/v2/deputados/74283";"Vicentinho";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"SP";"56";"https://www.camara.leg.br/internet/deputado/bandep/74283.jpg"
"2080470-78";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2080470-78";"2021-12-16T19:10:30";"Sim";"137070";"https://dadosabertos.camara.leg.br/api/v2/deputados/137070";"Vicentinho Júnior";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"TO";"56";"https://www.camara.leg.br/internet/deputado/bandep/137070.jpg"
"2080470-78";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2080470-78";"2021-12-16T19:12:26";"Sim";"204483";"https://dadosabertos.camara.leg.br/api/v2/deputados/204483";"Vilson da Fetaemg";"PSB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36832";"MG";"56";"https://www.camara.leg.br/internet/deputado/bandep/204483.jpg"
"2080470-78";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2080470-78";"2021-12-16T19:12:17";"Não";"204532";"https://dadosabertos.camara.leg.br/api/v2/deputados/204532";"Vinicius Poit";"NOVO";"https://dadosabertos.camara.leg.br/api/v2/partidos/37901";"SP";"56";"https://www.camara.leg.br/internet/deputado/bandep/204532.jpg"
"2080470-78";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2080470-78";"2021-12-16T19:10:13";"Sim";"178992";"https://dadosabertos.camara.leg.br/api/v2/deputados/178992";"Vitor Lippi";"PSDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36835";"SP";"56";"https://www.camara.leg.br/internet/deputado/bandep/178992.jpg"
"2080470-78";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2080470-78";"2021-12-16T19:07:54";"Não";"215044";"https://dadosabertos.camara.leg.br/api/v2/deputados/215044";"Vivi Reis";"PSOL";"https://dadosabertos.camara.leg.br/api/v2/partidos/36839";"PA";"56";"https://www.camara.leg.br/internet/deputado/bandep/215044.jpg"
"2080470-78";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2080470-78";"2021-12-16T19:08:31";"Sim";"178952";"https://dadosabertos.camara.leg.br/api/v2/deputados/178952";"Walter Alves";"MDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36899";"RN";"56";"https://www.camara.leg.br/internet/deputado/bandep/178952.jpg"
"2080470-78";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2080470-78";"2021-12-16T19:12:49";"Sim";"160518";"https://dadosabertos.camara.leg.br/api/v2/deputados/160518";"Weliton Prado";"PROS";"https://dadosabertos.camara.leg.br/api/v2/partidos/36763";"MG";"56";"https://www.camara.leg.br/internet/deputado/bandep/160518.jpg"
"2080470-78";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2080470-78";"2021-12-16T19:08:49";"Sim";"74043";"https://dadosabertos.camara.leg.br/api/v2/deputados/74043";"Wellington Roberto";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"PB";"56";"https://www.camara.leg.br/internet/deputado/bandep/74043.jpg"
"2080470-78";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2080470-78";"2021-12-16T19:10:34";"Sim";"74044";"https://dadosabertos.camara.leg.br/api/v2/deputados/74044";"Wilson Santiago";"PTB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36845";"PB";"56";"https://www.camara.leg.br/internet/deputado/bandep/74044.jpg"
"2080470-78";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2080470-78";"2021-12-16T19:09:30";"Abstenção";"178889";"https://dadosabertos.camara.leg.br/api/v2/deputados/178889";"Zé Carlos";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"MA";"56";"https://www.camara.leg.br/internet/deputado/bandep/178889.jpg"
"2080470-78";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2080470-78";"2021-12-16T19:12:56";"Sim";"204559";"https://dadosabertos.camara.leg.br/api/v2/deputados/204559";"Zé Neto";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"BA";"56";"https://www.camara.leg.br/internet/deputado/bandep/204559.jpg"
"2080470-78";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2080470-78";"2021-12-16T19:08:23";"Sim";"160632";"https://dadosabertos.camara.leg.br/api/v2/deputados/160632";"Zé Silva";"SOLIDARIEDADE";"https://dadosabertos.camara.leg.br/api/v2/partidos/37904";"MG";"56";"https://www.camara.leg.br/internet/deputado/bandep/160632.jpg"
"2080470-78";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2080470-78";"2021-12-16T19:08:46";"Sim";"204517";"https://dadosabertos.camara.leg.br/api/v2/deputados/204517";"Zé Vitor";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"MG";"56";"https://www.camara.leg.br/internet/deputado/bandep/204517.jpg"
"2080470-78";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2080470-78";"2021-12-16T19:12:43";"Sim";"160592";"https://dadosabertos.camara.leg.br/api/v2/deputados/160592";"Zeca Dirceu";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"PR";"56";"https://www.camara.leg.br/internet/deputado/bandep/160592.jpg"
"2080470-86";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2080470-86";"2021-12-16T19:24:35";"Sim";"204554";"https://dadosabertos.camara.leg.br/api/v2/deputados/204554";"Abílio Santana";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"BA";"56";"https://www.camara.leg.br/internet/deputado/bandep/204554.jpg"
"2080470-86";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2080470-86";"2021-12-16T19:23:55";"Sim";"204521";"https://dadosabertos.camara.leg.br/api/v2/deputados/204521";"Abou Anni";"PSL";"https://dadosabertos.camara.leg.br/api/v2/partidos/36837";"SP";"56";"https://www.camara.leg.br/internet/deputado/bandep/204521.jpg"
"2080470-86";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2080470-86";"2021-12-16T19:24:58";"Sim";"204379";"https://dadosabertos.camara.leg.br/api/v2/deputados/204379";"Acácio Favacho";"PROS";"https://dadosabertos.camara.leg.br/api/v2/partidos/36763";"AP";"56";"https://www.camara.leg.br/internet/deputado/bandep/204379.jpg"
"2080470-86";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2080470-86";"2021-12-16T19:23:35";"Sim";"204560";"https://dadosabertos.camara.leg.br/api/v2/deputados/204560";"Adolfo Viana";"PSDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36835";"BA";"56";"https://www.camara.leg.br/internet/deputado/bandep/204560.jpg"
