"idVotacao";"uriVotacao";"siglaOrgao";"descricao";"siglaBancada";"uriBancada";"orientacao"
"2270789-94";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2270789-94";"PLEN";"Mantido o texto. Sim: 345; não: 130; total: 475.";"DEM";"https://dadosabertos.camara.leg.br/api/v2/partidos/36769";"Sim"
"2270789-94";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2270789-94";"PLEN";"Mantido o texto. Sim: 345; não: 130; total: 475.";"Maioria";"";"Sim"
"2270789-94";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2270789-94";"PLEN";"Mantido o texto. Sim: 345; não: 130; total: 475.";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"Não"
"2270789-94";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2270789-94";"PLEN";"Mantido o texto. Sim: 345; não: 130; total: 475.";"PV";"https://dadosabertos.camara.leg.br/api/v2/partidos/36851";"Sim"
"2270789-94";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2270789-94";"PLEN";"Mantido o texto. Sim: 345; não: 130; total: 475.";"MDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36899";"Sim"
"2270789-94";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2270789-94";"PLEN";"Mantido o texto. Sim: 345; não: 130; total: 475.";"PSOL";"https://dadosabertos.camara.leg.br/api/v2/partidos/36839";"Não"
"2270789-94";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2270789-94";"PLEN";"Mantido o texto. Sim: 345; não: 130; total: 475.";"Republican";"";"Sim"
"2270789-94";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2270789-94";"PLEN";"Mantido o texto. Sim: 345; não: 130; total: 475.";"Solidaried";"";"Sim"
"2270789-94";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2270789-94";"PLEN";"Mantido o texto. Sim: 345; não: 130; total: 475.";"Minoria";"";"Não"
"2270789-94";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2270789-94";"PLEN";"Mantido o texto. Sim: 345; não: 130; total: 475.";"PSB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36832";"Não"
"2270789-94";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2270789-94";"PLEN";"Mantido o texto. Sim: 345; não: 130; total: 475.";"PSL";"https://dadosabertos.camara.leg.br/api/v2/partidos/36837";"Sim"
"2270789-94";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2270789-94";"PLEN";"Mantido o texto. Sim: 345; não: 130; total: 475.";"PP";"https://dadosabertos.camara.leg.br/api/v2/partidos/37903";"Sim"
"2270789-94";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2270789-94";"PLEN";"Mantido o texto. Sim: 345; não: 130; total: 475.";"PDT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36786";"Não"
"2270789-94";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2270789-94";"PLEN";"Mantido o texto. Sim: 345; não: 130; total: 475.";"PSDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36835";"Sim"
"2270789-94";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2270789-94";"PLEN";"Mantido o texto. Sim: 345; não: 130; total: 475.";"Cidadania";"https://dadosabertos.camara.leg.br/api/v2/partidos/37905";"Sim"
"2270789-94";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2270789-94";"PLEN";"Mantido o texto. Sim: 345; não: 130; total: 475.";"PSC";"https://dadosabertos.camara.leg.br/api/v2/partidos/36833";"Sim"
"2270789-94";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2270789-94";"PLEN";"Mantido o texto. Sim: 345; não: 130; total: 475.";"Rede";"https://dadosabertos.camara.leg.br/api/v2/partidos/36886";"Não"
"2270789-91";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2270789-91";"PLEN";"Rejeitada a Emenda n° 85.Sim: 140; não: 332; total: 472.";"Novo";"https://dadosabertos.camara.leg.br/api/v2/partidos/37901";"Não"
"2270789-91";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2270789-91";"PLEN";"Rejeitada a Emenda n° 85.Sim: 140; não: 332; total: 472.";"Oposição";"";"Sim"
"2270789-91";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2270789-91";"PLEN";"Rejeitada a Emenda n° 85.Sim: 140; não: 332; total: 472.";"PROS";"https://dadosabertos.camara.leg.br/api/v2/partidos/36763";"Não"
"2270789-91";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2270789-91";"PLEN";"Rejeitada a Emenda n° 85.Sim: 140; não: 332; total: 472.";"Maioria";"";"Não"
"2270789-91";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2270789-91";"PLEN";"Rejeitada a Emenda n° 85.Sim: 140; não: 332; total: 472.";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"Sim"
"2270789-91";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2270789-91";"PLEN";"Rejeitada a Emenda n° 85.Sim: 140; não: 332; total: 472.";"PSB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36832";"Sim"
"2270789-91";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2270789-91";"PLEN";"Rejeitada a Emenda n° 85.Sim: 140; não: 332; total: 472.";"Solidaried";"";"Não"
"2270789-91";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2270789-91";"PLEN";"Rejeitada a Emenda n° 85.Sim: 140; não: 332; total: 472.";"PCdoB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36779";"Sim"
"2270789-91";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2270789-91";"PLEN";"Rejeitada a Emenda n° 85.Sim: 140; não: 332; total: 472.";"Patriota";"https://dadosabertos.camara.leg.br/api/v2/partidos/37907";"Não"
"2270789-91";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2270789-91";"PLEN";"Rejeitada a Emenda n° 85.Sim: 140; não: 332; total: 472.";"PSD";"https://dadosabertos.camara.leg.br/api/v2/partidos/36834";"Não"
"2270789-91";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2270789-91";"PLEN";"Rejeitada a Emenda n° 85.Sim: 140; não: 332; total: 472.";"Avante";"https://dadosabertos.camara.leg.br/api/v2/partidos/36898";"Não"
"2270789-91";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2270789-91";"PLEN";"Rejeitada a Emenda n° 85.Sim: 140; não: 332; total: 472.";"PSDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36835";"Não"
"2270789-91";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2270789-91";"PLEN";"Rejeitada a Emenda n° 85.Sim: 140; não: 332; total: 472.";"DEM";"https://dadosabertos.camara.leg.br/api/v2/partidos/36769";"Não"
"2270789-91";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2270789-91";"PLEN";"Rejeitada a Emenda n° 85.Sim: 140; não: 332; total: 472.";"GOV.";"";"Não"
"2270789-91";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2270789-91";"PLEN";"Rejeitada a Emenda n° 85.Sim: 140; não: 332; total: 472.";"PSC";"https://dadosabertos.camara.leg.br/api/v2/partidos/36833";"Não"
"2270789-91";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2270789-91";"PLEN";"Rejeitada a Emenda n° 85.Sim: 140; não: 332; total: 472.";"PV";"https://dadosabertos.camara.leg.br/api/v2/partidos/36851";"Sim"
"2270789-91";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2270789-91";"PLEN";"Rejeitada a Emenda n° 85.Sim: 140; não: 332; total: 472.";"Rede";"https://dadosabertos.camara.leg.br/api/v2/partidos/36886";"Sim"
"2270789-91";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2270789-91";"PLEN";"Rejeitada a Emenda n° 85.Sim: 140; não: 332; total: 472.";"MDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36899";"Não"
"2270789-91";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2270789-91";"PLEN";"Rejeitada a Emenda n° 85.Sim: 140; não: 332; total: 472.";"PSOL";"https://dadosabertos.camara.leg.br/api/v2/partidos/36839";"Sim"
"2270789-91";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2270789-91";"PLEN";"Rejeitada a Emenda n° 85.Sim: 140; não: 332; total: 472.";"PSL";"https://dadosabertos.camara.leg.br/api/v2/partidos/36837";"Não"
"2270789-91";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2270789-91";"PLEN";"Rejeitada a Emenda n° 85.Sim: 140; não: 332; total: 472.";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"Não"
"2270789-91";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2270789-91";"PLEN";"Rejeitada a Emenda n° 85.Sim: 140; não: 332; total: 472.";"PTB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36845";"Não"
"2270789-91";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2270789-91";"PLEN";"Rejeitada a Emenda n° 85.Sim: 140; não: 332; total: 472.";"PP";"https://dadosabertos.camara.leg.br/api/v2/partidos/37903";"Não"
"2270789-91";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2270789-91";"PLEN";"Rejeitada a Emenda n° 85.Sim: 140; não: 332; total: 472.";"Cidadania";"https://dadosabertos.camara.leg.br/api/v2/partidos/37905";"Não"
"2270789-91";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2270789-91";"PLEN";"Rejeitada a Emenda n° 85.Sim: 140; não: 332; total: 472.";"PDT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36786";"Sim"
"2270789-91";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2270789-91";"PLEN";"Rejeitada a Emenda n° 85.Sim: 140; não: 332; total: 472.";"Minoria";"";"Sim"
"2270789-91";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2270789-91";"PLEN";"Rejeitada a Emenda n° 85.Sim: 140; não: 332; total: 472.";"Republican";"";"Não"
"2270789-91";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2270789-91";"PLEN";"Rejeitada a Emenda n° 85.Sim: 140; não: 332; total: 472.";"Podemos";"";"Não"
"2270789-88";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2270789-88";"PLEN";"Mantido o texto. Sim: 330; não: 135; total: 465.";"PSB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36832";"Não"
"2270789-88";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2270789-88";"PLEN";"Mantido o texto. Sim: 330; não: 135; total: 465.";"PDT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36786";"Não"
"2270789-88";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2270789-88";"PLEN";"Mantido o texto. Sim: 330; não: 135; total: 465.";"PROS";"https://dadosabertos.camara.leg.br/api/v2/partidos/36763";"Sim"
"2270789-88";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2270789-88";"PLEN";"Mantido o texto. Sim: 330; não: 135; total: 465.";"Minoria";"";"Não"
"2270789-88";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2270789-88";"PLEN";"Mantido o texto. Sim: 330; não: 135; total: 465.";"PTB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36845";"Sim"
"2270789-88";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2270789-88";"PLEN";"Mantido o texto. Sim: 330; não: 135; total: 465.";"Republican";"";"Sim"
"2270789-88";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2270789-88";"PLEN";"Mantido o texto. Sim: 330; não: 135; total: 465.";"Podemos";"";"Sim"
"2270789-88";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2270789-88";"PLEN";"Mantido o texto. Sim: 330; não: 135; total: 465.";"PSDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36835";"Sim"
"2270789-88";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2270789-88";"PLEN";"Mantido o texto. Sim: 330; não: 135; total: 465.";"PSC";"https://dadosabertos.camara.leg.br/api/v2/partidos/36833";"Sim"
"2270789-88";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2270789-88";"PLEN";"Mantido o texto. Sim: 330; não: 135; total: 465.";"PSD";"https://dadosabertos.camara.leg.br/api/v2/partidos/36834";"Sim"
"2270789-88";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2270789-88";"PLEN";"Mantido o texto. Sim: 330; não: 135; total: 465.";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"Sim"
"2270789-88";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2270789-88";"PLEN";"Mantido o texto. Sim: 330; não: 135; total: 465.";"Oposição";"";"Não"
"2270789-88";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2270789-88";"PLEN";"Mantido o texto. Sim: 330; não: 135; total: 465.";"PP";"https://dadosabertos.camara.leg.br/api/v2/partidos/37903";"Sim"
"2270789-88";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2270789-88";"PLEN";"Mantido o texto. Sim: 330; não: 135; total: 465.";"Cidadania";"https://dadosabertos.camara.leg.br/api/v2/partidos/37905";"Sim"
"2270789-88";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2270789-88";"PLEN";"Mantido o texto. Sim: 330; não: 135; total: 465.";"DEM";"https://dadosabertos.camara.leg.br/api/v2/partidos/36769";"Sim"
"2270789-88";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2270789-88";"PLEN";"Mantido o texto. Sim: 330; não: 135; total: 465.";"MDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36899";"Sim"
"2270789-88";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2270789-88";"PLEN";"Mantido o texto. Sim: 330; não: 135; total: 465.";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"Não"
"2270789-88";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2270789-88";"PLEN";"Mantido o texto. Sim: 330; não: 135; total: 465.";"Avante";"https://dadosabertos.camara.leg.br/api/v2/partidos/36898";"Sim"
"2270789-88";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2270789-88";"PLEN";"Mantido o texto. Sim: 330; não: 135; total: 465.";"Patriota";"https://dadosabertos.camara.leg.br/api/v2/partidos/37907";"Sim"
"2270789-88";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2270789-88";"PLEN";"Mantido o texto. Sim: 330; não: 135; total: 465.";"Rede";"https://dadosabertos.camara.leg.br/api/v2/partidos/36886";"Não"
"2270789-88";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2270789-88";"PLEN";"Mantido o texto. Sim: 330; não: 135; total: 465.";"Novo";"https://dadosabertos.camara.leg.br/api/v2/partidos/37901";"Sim"
"2270789-88";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2270789-88";"PLEN";"Mantido o texto. Sim: 330; não: 135; total: 465.";"PSL";"https://dadosabertos.camara.leg.br/api/v2/partidos/36837";"Sim"
"2270789-88";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2270789-88";"PLEN";"Mantido o texto. Sim: 330; não: 135; total: 465.";"PCdoB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36779";"Não"
"2270789-88";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2270789-88";"PLEN";"Mantido o texto. Sim: 330; não: 135; total: 465.";"PV";"https://dadosabertos.camara.leg.br/api/v2/partidos/36851";"Sim"
"2270789-88";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2270789-88";"PLEN";"Mantido o texto. Sim: 330; não: 135; total: 465.";"PSOL";"https://dadosabertos.camara.leg.br/api/v2/partidos/36839";"Não"
"2270789-88";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2270789-88";"PLEN";"Mantido o texto. Sim: 330; não: 135; total: 465.";"GOV.";"";"Sim"
"2270789-88";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2270789-88";"PLEN";"Mantido o texto. Sim: 330; não: 135; total: 465.";"Maioria";"";"Sim"
"2270789-88";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2270789-88";"PLEN";"Mantido o texto. Sim: 330; não: 135; total: 465.";"Solidaried";"";"Sim"
"2270789-85";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2270789-85";"PLEN";"Rejeitada a Emenda n° 1. Sim: 141; não: 316; total: 457.";"PV";"https://dadosabertos.camara.leg.br/api/v2/partidos/36851";"Não"
"2270789-85";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2270789-85";"PLEN";"Rejeitada a Emenda n° 1. Sim: 141; não: 316; total: 457.";"PSB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36832";"Sim"
"2270789-85";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2270789-85";"PLEN";"Rejeitada a Emenda n° 1. Sim: 141; não: 316; total: 457.";"PP";"https://dadosabertos.camara.leg.br/api/v2/partidos/37903";"Não"
"2270789-85";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2270789-85";"PLEN";"Rejeitada a Emenda n° 1. Sim: 141; não: 316; total: 457.";"PROS";"https://dadosabertos.camara.leg.br/api/v2/partidos/36763";"Não"
"2270789-85";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2270789-85";"PLEN";"Rejeitada a Emenda n° 1. Sim: 141; não: 316; total: 457.";"PTB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36845";"Não"
"2270789-85";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2270789-85";"PLEN";"Rejeitada a Emenda n° 1. Sim: 141; não: 316; total: 457.";"GOV.";"";"Não"
"2270789-85";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2270789-85";"PLEN";"Rejeitada a Emenda n° 1. Sim: 141; não: 316; total: 457.";"Novo";"https://dadosabertos.camara.leg.br/api/v2/partidos/37901";"Não"
"2270789-85";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2270789-85";"PLEN";"Rejeitada a Emenda n° 1. Sim: 141; não: 316; total: 457.";"DEM";"https://dadosabertos.camara.leg.br/api/v2/partidos/36769";"Não"
"2270789-85";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2270789-85";"PLEN";"Rejeitada a Emenda n° 1. Sim: 141; não: 316; total: 457.";"Maioria";"";"Não"
"2270789-85";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2270789-85";"PLEN";"Rejeitada a Emenda n° 1. Sim: 141; não: 316; total: 457.";"Rede";"https://dadosabertos.camara.leg.br/api/v2/partidos/36886";"Sim"
"2270789-85";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2270789-85";"PLEN";"Rejeitada a Emenda n° 1. Sim: 141; não: 316; total: 457.";"PCdoB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36779";"Sim"
"2270789-85";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2270789-85";"PLEN";"Rejeitada a Emenda n° 1. Sim: 141; não: 316; total: 457.";"Cidadania";"https://dadosabertos.camara.leg.br/api/v2/partidos/37905";"Não"
"2270789-85";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2270789-85";"PLEN";"Rejeitada a Emenda n° 1. Sim: 141; não: 316; total: 457.";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"Não"
"2270789-85";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2270789-85";"PLEN";"Rejeitada a Emenda n° 1. Sim: 141; não: 316; total: 457.";"Solidaried";"";"Não"
"2270789-85";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2270789-85";"PLEN";"Rejeitada a Emenda n° 1. Sim: 141; não: 316; total: 457.";"Republican";"";"Não"
"2270789-85";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2270789-85";"PLEN";"Rejeitada a Emenda n° 1. Sim: 141; não: 316; total: 457.";"PSD";"https://dadosabertos.camara.leg.br/api/v2/partidos/36834";"Não"
"2270789-85";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2270789-85";"PLEN";"Rejeitada a Emenda n° 1. Sim: 141; não: 316; total: 457.";"Minoria";"";"Sim"
"2270789-85";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2270789-85";"PLEN";"Rejeitada a Emenda n° 1. Sim: 141; não: 316; total: 457.";"PSDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36835";"Não"
"2270789-85";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2270789-85";"PLEN";"Rejeitada a Emenda n° 1. Sim: 141; não: 316; total: 457.";"PSL";"https://dadosabertos.camara.leg.br/api/v2/partidos/36837";"Não"
"2270789-85";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2270789-85";"PLEN";"Rejeitada a Emenda n° 1. Sim: 141; não: 316; total: 457.";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"Sim"
"2270789-85";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2270789-85";"PLEN";"Rejeitada a Emenda n° 1. Sim: 141; não: 316; total: 457.";"MDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36899";"Não"
"2270789-85";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2270789-85";"PLEN";"Rejeitada a Emenda n° 1. Sim: 141; não: 316; total: 457.";"Avante";"https://dadosabertos.camara.leg.br/api/v2/partidos/36898";"Não"
"2270789-85";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2270789-85";"PLEN";"Rejeitada a Emenda n° 1. Sim: 141; não: 316; total: 457.";"Podemos";"";"Não"
"2270789-85";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2270789-85";"PLEN";"Rejeitada a Emenda n° 1. Sim: 141; não: 316; total: 457.";"Patriota";"https://dadosabertos.camara.leg.br/api/v2/partidos/37907";"Não"
"2270789-85";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2270789-85";"PLEN";"Rejeitada a Emenda n° 1. Sim: 141; não: 316; total: 457.";"Oposição";"";"Sim"
"2270789-85";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2270789-85";"PLEN";"Rejeitada a Emenda n° 1. Sim: 141; não: 316; total: 457.";"PSOL";"https://dadosabertos.camara.leg.br/api/v2/partidos/36839";"Sim"
"2270789-85";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2270789-85";"PLEN";"Rejeitada a Emenda n° 1. Sim: 141; não: 316; total: 457.";"PDT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36786";"Sim"
"2270789-85";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2270789-85";"PLEN";"Rejeitada a Emenda n° 1. Sim: 141; não: 316; total: 457.";"PSC";"https://dadosabertos.camara.leg.br/api/v2/partidos/36833";"Não"
"2270789-79";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2270789-79";"PLEN";"Mantido o texto. Sim: 297; não: 157; abstenção: 3; total: 457.";"PDT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36786";"Não"
"2270789-79";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2270789-79";"PLEN";"Mantido o texto. Sim: 297; não: 157; abstenção: 3; total: 457.";"Minoria";"";"Não"
"2270789-79";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2270789-79";"PLEN";"Mantido o texto. Sim: 297; não: 157; abstenção: 3; total: 457.";"GOV.";"";"Sim"
"2270789-79";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2270789-79";"PLEN";"Mantido o texto. Sim: 297; não: 157; abstenção: 3; total: 457.";"PROS";"https://dadosabertos.camara.leg.br/api/v2/partidos/36763";"Sim"
"2270789-79";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2270789-79";"PLEN";"Mantido o texto. Sim: 297; não: 157; abstenção: 3; total: 457.";"Republican";"";"Sim"
"2270789-79";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2270789-79";"PLEN";"Mantido o texto. Sim: 297; não: 157; abstenção: 3; total: 457.";"PSB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36832";"Não"
"2270789-79";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2270789-79";"PLEN";"Mantido o texto. Sim: 297; não: 157; abstenção: 3; total: 457.";"PSC";"https://dadosabertos.camara.leg.br/api/v2/partidos/36833";"Sim"
"2270789-79";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2270789-79";"PLEN";"Mantido o texto. Sim: 297; não: 157; abstenção: 3; total: 457.";"Avante";"https://dadosabertos.camara.leg.br/api/v2/partidos/36898";"Sim"
"2270789-79";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2270789-79";"PLEN";"Mantido o texto. Sim: 297; não: 157; abstenção: 3; total: 457.";"PTB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36845";"Sim"
"2270789-79";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2270789-79";"PLEN";"Mantido o texto. Sim: 297; não: 157; abstenção: 3; total: 457.";"Podemos";"";"Sim"
"2270789-79";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2270789-79";"PLEN";"Mantido o texto. Sim: 297; não: 157; abstenção: 3; total: 457.";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"Sim"
"2270789-79";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2270789-79";"PLEN";"Mantido o texto. Sim: 297; não: 157; abstenção: 3; total: 457.";"MDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36899";"Não"
"2270789-79";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2270789-79";"PLEN";"Mantido o texto. Sim: 297; não: 157; abstenção: 3; total: 457.";"Maioria";"";"Sim"
"2270789-79";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2270789-79";"PLEN";"Mantido o texto. Sim: 297; não: 157; abstenção: 3; total: 457.";"PV";"https://dadosabertos.camara.leg.br/api/v2/partidos/36851";"Não"
"2270789-79";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2270789-79";"PLEN";"Mantido o texto. Sim: 297; não: 157; abstenção: 3; total: 457.";"PCdoB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36779";"Não"
"2270789-79";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2270789-79";"PLEN";"Mantido o texto. Sim: 297; não: 157; abstenção: 3; total: 457.";"PSL";"https://dadosabertos.camara.leg.br/api/v2/partidos/36837";"Sim"
"2270789-79";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2270789-79";"PLEN";"Mantido o texto. Sim: 297; não: 157; abstenção: 3; total: 457.";"PSD";"https://dadosabertos.camara.leg.br/api/v2/partidos/36834";"Sim"
"2270789-79";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2270789-79";"PLEN";"Mantido o texto. Sim: 297; não: 157; abstenção: 3; total: 457.";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"Não"
"2270789-79";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2270789-79";"PLEN";"Mantido o texto. Sim: 297; não: 157; abstenção: 3; total: 457.";"PP";"https://dadosabertos.camara.leg.br/api/v2/partidos/37903";"Sim"
"2270789-79";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2270789-79";"PLEN";"Mantido o texto. Sim: 297; não: 157; abstenção: 3; total: 457.";"Novo";"https://dadosabertos.camara.leg.br/api/v2/partidos/37901";"Não"
"2270789-79";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2270789-79";"PLEN";"Mantido o texto. Sim: 297; não: 157; abstenção: 3; total: 457.";"Rede";"https://dadosabertos.camara.leg.br/api/v2/partidos/36886";"Não"
"2270789-79";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2270789-79";"PLEN";"Mantido o texto. Sim: 297; não: 157; abstenção: 3; total: 457.";"DEM";"https://dadosabertos.camara.leg.br/api/v2/partidos/36769";"Sim"
