"uriProposicao";"siglaTipo";"numero";"ano";"codTema";"tema";"relevancia"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2296764";"INC";"989";"2021";"61";"Viação, Transporte e Mobilidade";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2296765";"INC";"990";"2021";"66";"Indústria, Comércio e Serviços";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2296765";"INC";"990";"2021";"58";"Trabalho e Emprego";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2296766";"PL";"3012";"2021";"72";"Homenagens e Datas Comemorativas";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2296767";"PL";"3013";"2021";"58";"Trabalho e Emprego";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2296772";"PL";"3014";"2021";"70";"Finanças Públicas e Orçamento";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2296772";"PL";"3014";"2021";"48";"Meio Ambiente e Desenvolvimento Sustentável";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2296776";"PL";"3015";"2021";"44";"Direitos Humanos e Minorias";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2296776";"PL";"3015";"2021";"61";"Viação, Transporte e Mobilidade";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2296777";"INC";"991";"2021";"35";"Arte, Cultura e Religião";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2296777";"INC";"991";"2021";"46";"Educação";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2296804";"PL";"3016";"2021";"72";"Homenagens e Datas Comemorativas";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2296811";"INC";"992";"2021";"54";"Energia, Recursos Hídricos e Minerais";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2296811";"INC";"992";"2021";"70";"Finanças Públicas e Orçamento";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2296828";"PL";"3017";"2021";"44";"Direitos Humanos e Minorias";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2296828";"PL";"3017";"2021";"56";"Saúde";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2296831";"RIC";"1103";"2021";"34";"Administração Pública";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2296831";"RIC";"1103";"2021";"46";"Educação";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2296857";"PLP";"128";"2021";"70";"Finanças Públicas e Orçamento";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2296857";"PLP";"128";"2021";"72";"Homenagens e Datas Comemorativas";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2296879";"INC";"993";"2021";"57";"Defesa e Segurança";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2296879";"INC";"993";"2021";"44";"Direitos Humanos e Minorias";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2296879";"INC";"993";"2021";"56";"Saúde";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2296881";"PL";"3019";"2021";"46";"Educação";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2296881";"PL";"3019";"2021";"39";"Esporte e Lazer";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2296899";"RIC";"1104";"2021";"40";"Economia";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2296900";"PL";"3020";"2021";"52";"Previdência e Assistência Social";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2296900";"PL";"3020";"2021";"58";"Trabalho e Emprego";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2296901";"PL";"3021";"2021";"43";"Direito Penal e Processual Penal";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2296902";"PL";"3022";"2021";"35";"Arte, Cultura e Religião";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2296904";"PL";"3023";"2021";"54";"Energia, Recursos Hídricos e Minerais";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2296913";"RIC";"1105";"2021";"57";"Defesa e Segurança";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2296913";"RIC";"1105";"2021";"48";"Meio Ambiente e Desenvolvimento Sustentável";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2296932";"PLP";"129";"2021";"70";"Finanças Públicas e Orçamento";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2296932";"PLP";"129";"2021";"66";"Indústria, Comércio e Serviços";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2296936";"PL";"3025";"2021";"67";"Direito e Defesa do Consumidor";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2296946";"PL";"3026";"2021";"56";"Saúde";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2297005";"RIC";"1106";"2021";"64";"Agricultura, Pecuária, Pesca e Extrativismo";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2297005";"RIC";"1106";"2021";"62";"Ciência, Tecnologia e Inovação";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2297005";"RIC";"1106";"2021";"56";"Saúde";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2296970";"PL";"3027";"2021";"58";"Trabalho e Emprego";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2296974";"PL";"3028";"2021";"43";"Direito Penal e Processual Penal";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2296976";"PL";"3029";"2021";"48";"Meio Ambiente e Desenvolvimento Sustentável";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2296978";"PL";"3030";"2021";"56";"Saúde";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2296999";"PL";"3031";"2021";"56";"Saúde";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2297000";"PL";"3032";"2021";"42";"Direito Civil e Processual Civil";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2297000";"PL";"3032";"2021";"43";"Direito Penal e Processual Penal";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2297001";"PL";"3033";"2021";"74";"Política, Partidos e Eleições";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2297003";"PL";"3034";"2021";"61";"Viação, Transporte e Mobilidade";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2297006";"PL";"3035";"2021";"58";"Trabalho e Emprego";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2297039";"INC";"994";"2021";"56";"Saúde";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2297040";"PL";"3037";"2021";"46";"Educação";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2297047";"PL";"3038";"2021";"34";"Administração Pública";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2297047";"PL";"3038";"2021";"76";"Direito e Justiça";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2297060";"INC";"995";"2021";"34";"Administração Pública";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2297060";"INC";"995";"2021";"57";"Defesa e Segurança";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2297063";"PL";"3039";"2021";"35";"Arte, Cultura e Religião";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2297063";"PL";"3039";"2021";"46";"Educação";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2297065";"PL";"3040";"2021";"34";"Administração Pública";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2297065";"PL";"3040";"2021";"76";"Direito e Justiça";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2297075";"PL";"3041";"2021";"72";"Homenagens e Datas Comemorativas";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2297075";"PL";"3041";"2021";"56";"Saúde";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2297078";"PL";"3042";"2021";"62";"Ciência, Tecnologia e Inovação";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2297078";"PL";"3042";"2021";"70";"Finanças Públicas e Orçamento";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2297080";"RIC";"1107";"2021";"67";"Direito e Defesa do Consumidor";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2297080";"RIC";"1107";"2021";"54";"Energia, Recursos Hídricos e Minerais";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2297081";"RIC";"1108";"2021";"61";"Viação, Transporte e Mobilidade";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2297084";"RIC";"1109";"2021";"34";"Administração Pública";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2297084";"RIC";"1109";"2021";"56";"Saúde";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2297084";"RIC";"1109";"2021";"58";"Trabalho e Emprego";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2297088";"PL";"3043";"2021";"61";"Viação, Transporte e Mobilidade";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2297093";"INC";"996";"2021";"54";"Energia, Recursos Hídricos e Minerais";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2297093";"INC";"996";"2021";"58";"Trabalho e Emprego";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2297093";"INC";"996";"2021";"61";"Viação, Transporte e Mobilidade";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2297146";"PL";"3044";"2021";"58";"Trabalho e Emprego";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2297148";"PL";"3045";"2021";"48";"Meio Ambiente e Desenvolvimento Sustentável";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2297148";"PL";"3045";"2021";"60";"Turismo";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2297149";"INC";"997";"2021";"56";"Saúde";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2297149";"INC";"997";"2021";"58";"Trabalho e Emprego";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2297161";"PDL";"555";"2021";"37";"Comunicações";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2297163";"PDL";"556";"2021";"37";"Comunicações";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2297164";"PDL";"557";"2021";"37";"Comunicações";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2297165";"PDL";"558";"2021";"37";"Comunicações";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2297166";"PDL";"559";"2021";"37";"Comunicações";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2297167";"PDL";"560";"2021";"37";"Comunicações";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2297168";"PDL";"561";"2021";"37";"Comunicações";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2297169";"PDL";"562";"2021";"37";"Comunicações";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2297170";"PDL";"563";"2021";"37";"Comunicações";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2297171";"PDL";"564";"2021";"37";"Comunicações";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2297172";"PDL";"565";"2021";"37";"Comunicações";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2297173";"PDL";"566";"2021";"37";"Comunicações";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2297174";"PDL";"567";"2021";"37";"Comunicações";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2297176";"PDL";"568";"2021";"37";"Comunicações";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2297177";"PDL";"569";"2021";"37";"Comunicações";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2297180";"PDL";"570";"2021";"37";"Comunicações";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2297181";"PDL";"571";"2021";"37";"Comunicações";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2297182";"PDL";"572";"2021";"37";"Comunicações";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2297183";"PDL";"573";"2021";"37";"Comunicações";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2297184";"PDL";"574";"2021";"37";"Comunicações";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2297185";"PDL";"575";"2021";"37";"Comunicações";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2297186";"PDL";"576";"2021";"37";"Comunicações";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2297187";"PDL";"577";"2021";"37";"Comunicações";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2297188";"PDL";"578";"2021";"37";"Comunicações";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2297190";"PDL";"579";"2021";"37";"Comunicações";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2297191";"PDL";"580";"2021";"37";"Comunicações";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2297192";"PDL";"581";"2021";"37";"Comunicações";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2297193";"PDL";"582";"2021";"37";"Comunicações";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2297194";"PDL";"583";"2021";"37";"Comunicações";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2297195";"PDL";"584";"2021";"37";"Comunicações";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2297197";"PL";"3046";"2021";"42";"Direito Civil e Processual Civil";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2297198";"PDL";"585";"2021";"37";"Comunicações";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2297200";"PDL";"586";"2021";"37";"Comunicações";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2297201";"PDL";"587";"2021";"37";"Comunicações";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2297202";"PDL";"588";"2021";"37";"Comunicações";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2297203";"PDL";"589";"2021";"37";"Comunicações";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2297204";"PDL";"590";"2021";"37";"Comunicações";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2297206";"PDL";"591";"2021";"37";"Comunicações";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2297208";"PL";"3047";"2021";"34";"Administração Pública";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2297208";"PL";"3047";"2021";"44";"Direitos Humanos e Minorias";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2297209";"PDL";"592";"2021";"37";"Comunicações";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2297210";"PDL";"593";"2021";"37";"Comunicações";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2297211";"PDL";"594";"2021";"37";"Comunicações";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2297212";"PDL";"595";"2021";"37";"Comunicações";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2297213";"PDL";"596";"2021";"37";"Comunicações";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2297214";"PDL";"597";"2021";"37";"Comunicações";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2297215";"PDL";"598";"2021";"37";"Comunicações";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2297216";"PDL";"599";"2021";"37";"Comunicações";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2297217";"PDL";"600";"2021";"37";"Comunicações";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2297218";"PDL";"601";"2021";"37";"Comunicações";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2297219";"PDL";"602";"2021";"37";"Comunicações";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2297220";"PDL";"603";"2021";"37";"Comunicações";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2297221";"PDL";"604";"2021";"37";"Comunicações";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2297222";"PDL";"605";"2021";"37";"Comunicações";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2297223";"PDL";"606";"2021";"37";"Comunicações";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2297224";"PL";"3049";"2021";"70";"Finanças Públicas e Orçamento";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2297233";"INC";"998";"2021";"34";"Administração Pública";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2297233";"INC";"998";"2021";"57";"Defesa e Segurança";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2297235";"PL";"3050";"2021";"70";"Finanças Públicas e Orçamento";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2297237";"PL";"3051";"2021";"76";"Direito e Justiça";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2297237";"PL";"3051";"2021";"52";"Previdência e Assistência Social";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2297270";"PL";"3052";"2021";"56";"Saúde";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2297271";"PL";"3053";"2021";"42";"Direito Civil e Processual Civil";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2297275";"PL";"3054";"2021";"44";"Direitos Humanos e Minorias";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2297275";"PL";"3054";"2021";"56";"Saúde";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2297277";"PLV";"20";"2021";"41";"Cidades e Desenvolvimento Urbano";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2297277";"PLV";"20";"2021";"61";"Viação, Transporte e Mobilidade";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2297279";"RIC";"1110";"2021";"64";"Agricultura, Pecuária, Pesca e Extrativismo";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2297279";"RIC";"1110";"2021";"40";"Economia";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2297279";"RIC";"1110";"2021";"51";"Estrutura Fundiária";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2297299";"PL";"3056";"2021";"54";"Energia, Recursos Hídricos e Minerais";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2297300";"PL";"3057";"2021";"72";"Homenagens e Datas Comemorativas";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2297310";"PL";"3058";"2021";"48";"Meio Ambiente e Desenvolvimento Sustentável";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2297327";"RIC";"1111";"2021";"34";"Administração Pública";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2297327";"RIC";"1111";"2021";"54";"Energia, Recursos Hídricos e Minerais";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2297330";"RIC";"1112";"2021";"57";"Defesa e Segurança";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2297330";"RIC";"1112";"2021";"40";"Economia";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2297331";"PDL";"607";"2021";"67";"Direito e Defesa do Consumidor";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2297331";"PDL";"607";"2021";"54";"Energia, Recursos Hídricos e Minerais";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2297343";"PL";"3060";"2021";"72";"Homenagens e Datas Comemorativas";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2297343";"PL";"3060";"2021";"56";"Saúde";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2297396";"PL";"3061";"2021";"48";"Meio Ambiente e Desenvolvimento Sustentável";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2297398";"PL";"3062";"2021";"52";"Previdência e Assistência Social";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2297412";"PL";"3063";"2021";"67";"Direito e Defesa do Consumidor";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2297435";"PL";"3064";"2021";"74";"Política, Partidos e Eleições";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2297436";"INC";"999";"2021";"56";"Saúde";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2297437";"PLP";"130";"2021";"34";"Administração Pública";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2297437";"PLP";"130";"2021";"44";"Direitos Humanos e Minorias";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2297437";"PLP";"130";"2021";"70";"Finanças Públicas e Orçamento";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2297441";"PL";"3065";"2021";"70";"Finanças Públicas e Orçamento";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2297441";"PL";"3065";"2021";"56";"Saúde";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2297443";"PL";"3066";"2021";"70";"Finanças Públicas e Orçamento";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2297443";"PL";"3066";"2021";"56";"Saúde";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2297444";"PLP";"131";"2021";"70";"Finanças Públicas e Orçamento";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2297444";"PLP";"131";"2021";"66";"Indústria, Comércio e Serviços";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2297445";"PL";"3067";"2021";"70";"Finanças Públicas e Orçamento";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2297446";"PL";"3068";"2021";"70";"Finanças Públicas e Orçamento";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2297448";"PL";"3069";"2021";"42";"Direito Civil e Processual Civil";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2297476";"PL";"3070";"2021";"56";"Saúde";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2297480";"RIC";"1113";"2021";"34";"Administração Pública";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2297480";"RIC";"1113";"2021";"70";"Finanças Públicas e Orçamento";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2297480";"RIC";"1113";"2021";"56";"Saúde";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2297485";"PDL";"608";"2021";"61";"Viação, Transporte e Mobilidade";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2297496";"PL";"3071";"2021";"57";"Defesa e Segurança";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2297497";"PL";"3072";"2021";"61";"Viação, Transporte e Mobilidade";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2297498";"PL";"3073";"2021";"44";"Direitos Humanos e Minorias";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2297498";"PL";"3073";"2021";"52";"Previdência e Assistência Social";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2297498";"PL";"3073";"2021";"58";"Trabalho e Emprego";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2297499";"INC";"1000";"2021";"34";"Administração Pública";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2297499";"INC";"1000";"2021";"54";"Energia, Recursos Hídricos e Minerais";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2297512";"PDL";"609";"2021";"40";"Economia";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2297512";"PDL";"609";"2021";"55";"Relações Internacionais e Comércio Exterior";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2297515";"PDL";"610";"2021";"40";"Economia";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2297515";"PDL";"610";"2021";"55";"Relações Internacionais e Comércio Exterior";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2297521";"PL";"3074";"2021";"43";"Direito Penal e Processual Penal";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2297576";"MPV";"1066";"2021";"54";"Energia, Recursos Hídricos e Minerais";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2297576";"MPV";"1066";"2021";"70";"Finanças Públicas e Orçamento";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2297579";"MPV";"1067";"2021";"67";"Direito e Defesa do Consumidor";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2297579";"MPV";"1067";"2021";"56";"Saúde";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2297607";"PL";"3075";"2021";"48";"Meio Ambiente e Desenvolvimento Sustentável";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2297633";"RIC";"1114";"2021";"70";"Finanças Públicas e Orçamento";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2297633";"RIC";"1114";"2021";"56";"Saúde";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2297641";"RIC";"1115";"2021";"34";"Administração Pública";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2297643";"RIC";"1116";"2021";"46";"Educação";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2297643";"RIC";"1116";"2021";"70";"Finanças Públicas e Orçamento";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2297644";"RIC";"1117";"2021";"34";"Administração Pública";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2297644";"RIC";"1117";"2021";"70";"Finanças Públicas e Orçamento";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2297647";"RIC";"1118";"2021";"34";"Administração Pública";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2297647";"RIC";"1118";"2021";"70";"Finanças Públicas e Orçamento";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2297668";"RIC";"1119";"2021";"46";"Educação";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2297674";"RIC";"1120";"2021";"46";"Educação";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2297711";"PFC";"50";"2021";"54";"Energia, Recursos Hídricos e Minerais";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2297711";"PFC";"50";"2021";"70";"Finanças Públicas e Orçamento";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2297711";"PFC";"50";"2021";"66";"Indústria, Comércio e Serviços";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2297675";"PL";"3076";"2021";"43";"Direito Penal e Processual Penal";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2297675";"PL";"3076";"2021";"48";"Meio Ambiente e Desenvolvimento Sustentável";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2297676";"INC";"1001";"2021";"70";"Finanças Públicas e Orçamento";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2297676";"INC";"1001";"2021";"48";"Meio Ambiente e Desenvolvimento Sustentável";"0"
"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2297677";"PL";"3077";"2021";"44";"Direitos Humanos e Minorias";"0"
