"id";"uri";"urlDocumentoPauta";"dataHoraInicio";"dataHoraFim";"situacao";"descricao";"descricaoTipo";"localExterno";"localCamara.nome";"localCamara.predio";"localCamara.sala";"localCamara.andar"
"62791";"https://dadosabertos.camara.leg.br/api/v2/eventos/62791";"https://www.camara.leg.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=2063905";"2021-09-02T09:34:00";"2021-09-02T11:53:00";"Encerrada (Final)";"Discussão e votação de propostas";"Reunião Deliberativa";"";"Anexo II, Plenário 14";"";"";""
"62950";"https://dadosabertos.camara.leg.br/api/v2/eventos/62950";"https://www.camara.leg.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=2066177";"2021-09-02T09:31:22";"2021-09-02T10:36:09";"Encerrada (Final)";"Requerimento nº 47/2021 - Dep. Leda Sadala

Projeto de Lei nº 2.484/2021 que obriga o uso do símbolo Grão Cruzado nos rótulos dos alimentos livres de gluten

CONVIDADOS

Thalita Antony de Souza Lima (confirmada)
Gerente Geral de Alimentos da Agência Nacional de Vigilância Sanitária - Anvisa

Juarez Calil Alexandre (confirmado)
Coordenador da Unidade Técnica do Conselho Federal de Nutricionistas - CFN

Heloisa Bade (confirmada)
Vice-Presidente da Federação Nacional das Associações dos Celíacos do Brasil - Fenacelbra

Eduardo Vidal (confirmado)
Presidente do Movimento dos Celíacos do Brasil";"Audiência Pública";"";"Anexo II, Plenário 08";"";"";""
"62904";"https://dadosabertos.camara.leg.br/api/v2/eventos/62904";"https://www.camara.leg.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=2065438";"2021-09-02T09:16:00";"2021-09-02T10:16:44";"Encerrada (Final)";"1) DR. ANTÔNIO CARLOS SOUZA   Diretor de Patrimônio
   Sociedade Brasileira de Angiologia e de Cirurgia Vascular - SBACV

2) DR. BRUNO DE LIMA NAVES (Confirmado)
   Presidente
   Sociedade Brasileira de Angiologia e de Cirurgia Vascular - SBACV

3) DR. DANIEL MENDES   Tesoureiro
   Sociedade Brasileira de Angiologia e de Cirurgia Vascular - SBACV

4) DR. FRANCESCO EVANGELISTA BOTELHO (Confirmado)
   Secretário
   Sociedade Brasileira de Angiologia e de Cirurgia Vascular - SBACV

5) DR. LUIZ OVANDO (Confirmado)
   Deputado Federal pelo PSL-MS e cardiologista

6) DR. MARCELO BURIHAN (Confirmado)
   Diretor de Publicações
   Sociedade Brasileira de Angiologia e de Cirurgia Vascular - SBACV

7) DR. MARCELO MORAES (Confirmado)
   Diretor Científico
   da Sociedade Brasileira de Angiologia e de Cirurgia Vascular - SBACV


REQ 93/21 - Dep. Hiran Gonçalves - para a conscientização sobre as doenças cardiovasculares e apoio para a criação do ""mês azul e vermelho da saúde"", no mês de agosto.
Aprovado em 8/04 subscrito pelas Deputadas Daniela do Waguinho e Carla Dickson";"Audiência Pública";"";"Anexo II, Plenário 06";"";"";""
"62720";"https://dadosabertos.camara.leg.br/api/v2/eventos/62720";"https://www.camara.leg.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=2058991";"2021-09-02T09:06:49";"2021-09-02T09:31:57";"Encerrada (Final)";"Discussão e Votação de Propostas";"Reunião Deliberativa";"";"Anexo II, Plenário 12";"";"";""
"63006";"https://dadosabertos.camara.leg.br/api/v2/eventos/63006";"";"2021-09-02T09:02:00";"2021-09-02T12:54:00";"Encerrada";"Breves Comunicados";"Outro Evento";"";"Plenário da Câmara dos Deputados";"";"";""
"62986";"https://dadosabertos.camara.leg.br/api/v2/eventos/62986";"https://www.camara.leg.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=2067219";"2021-09-02T09:00:31";"2021-09-02T09:00:33";"Encerrada (Termo)";"Discussão e Votação de Propostas";"Reunião Deliberativa";"";"Anexo II, Plenário 13";"";"";""
"62909";"https://dadosabertos.camara.leg.br/api/v2/eventos/62909";"https://www.camara.leg.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=2065450";"2021-09-02T09:00:00";"";"Cancelada";"Pauta a ser publidada";"Reunião Deliberativa";"";"Anexo II, Plenário 01";"";"";""
"62943";"https://dadosabertos.camara.leg.br/api/v2/eventos/62943";"https://www.camara.leg.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=2066019";"2021-09-02T09:00:00";"";"Cancelada";"Seminário Nacional Desafios e Perspectivas na Preservação do Pantanal: Diagnósticos, Fogo, Mudanças Climáticas e Educação Ambiental
MESA 1
09h15 - ABERTURA: Coordenadora Deputada Professora Rosa Neide
09h30 - Exposição dialogada 1 ""Diagnósticos e apontamentos sobre os incêndios no Pantanal: dimensões climáticas e ambientais"" (40 minutos)
O olhar das instituições de Pesquisa sobre o tema (entre 7 e 10 minutos): Atualizações, balanço e perspectivas
Prof. Dra.Solange Kimie Ikeda Castrillon - Universidade do Estado de Mato Grosso (UNEMAT)
Representante do Centro Nacional de Monitoramento e Alerta de Desastres (Cemaden)
Prof. Dr. Ernandes Sobreira - Universidade do Estado de Mato Grosso (UNEMAT)
Prof. Dr. Geraldo Alves Damasceno - Universidade Federal de Mato Grosso do Sul
O que nos dizem os órgãos públicos: ações e desafios (20 minutos)
Representante da Secretaria de Estado do Meio Ambiente de Mato Grosso (MT)
Representante da Secretaria de Estado do Meio Ambiente de Mato Grosso do Sul (MS)
Representante do Ministério do Meio Ambiente
Debatedores (20 minutos): 
Renan Vinicius Sotto Maior - Defensor Público Federal
Gilberto Vieira Santos - Coordenador Regional do Conselho Indigenista Missionário (Cimi-MT)
Inácio José Werner - Fórum de Direitos Humanos e da Terra
Isidoro Salomão - Instituto Fé e Vida
Mediação: Ben Hur Marimon Junior - Universidade do Estado de Mato Grosso (UNEMAT)
Rodada de Comentários e contribuições adicionais pelos presentes na sala


MESA 2
14h: Exposição dialogada 2 ""Pantanal, fogo, crises no/do ecossistema e a educação ambiental (50 minutos)
Prof. Dr. Claumir Cesar Muniz - Universidade do Estado de Mato Grosso (UNEMAT)
Prof. Dra. Michele Sato - Universidade Federal de Mato Grosso (UFMT) 
Prof. Dr. Paulo Robson de Souza, da Universidade Federal de Mato grosso do Sul
Prof. Dr. Danilo Bandini Ribeiro - Universidade Federal do Mato Grosso do Sul
Pro. Dra. Carolina Joana da Silva - Universidade do Estado de Mato Grosso (UNEMAT)
O que nos dizem os órgãos públicos: ações e desafios (20 minutos)
Representante da Secretaria de Estado do Meio Ambiente de Mato Grosso (MT)
Representante da Secretaria de Estado do Meio Ambiente de Mato Grosso do Sul (MS)
Representante do Ministério do Meio Ambiente
Debatedores (20 minutos): 
Tião Moreira - Amigos do Pantanal
José Medeiros - Jornalista e Fotógrafo (A Casa do Centro)
Elias Bigio - Operação Amazônia Nativa (Opan)
Herman Oliveira - Fórum Mato-grossense de Meio Ambiente e Desenvolvimento (Formad)
Mediação: Luiz Alberto Esteves Scaloppe - Procurador de Justiça de Defesa Ambiental e da Ordem Urbanística (MT)
Rodada de Comentários e contribuições adicionais pelos presentes na sala (15 minutos)


ENCERRAMENTO E PROPOSTAS DE ENCAMINHAMENTOS

(Requerimento nº 06/2021 de autoria da Dep. Professora Rosa Neide, subscrito pelo Dep. Nilto Tatto)";"Seminário";"";"Anexo II, Plenário 05";"";"";""
"63035";"https://dadosabertos.camara.leg.br/api/v2/eventos/63035";"https://www.camara.leg.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=2068900";"2021-09-01T16:00:00";"2021-09-01T19:00:00";"Encerrada (Final)";"REQ nº 142, de 2021, CE, de autoria do Deputado Danilo Cabral (PSB-PE), subscrito pelos Deputados Professor Israel Batista (PV-DF), Professora Rosa Neide (PT-MT), Professora Marcivania (PCdoB-AP) e Maria do Rosário (PT-RS)
REQ nº 144, de 2021, CE, de autoria do Deputado Felipe Rigoni (PSB-ES), subscrito pelos Deputados Professor Israel Batista (PV-DF), Professora Rosa Neide (PT-MT), e Maria do Rosário (PT-RS). 
REQs nº 59 e 60, de 2021, CPD, de autoria das Deputadas Rejane Dias (PT- PI), Erika Kokay (PT-DF) e Tereza Nelma (PSDB-AL).
REQ nº 103, de 2021, CDHM, de autoria da Deputada Erika Kokay (PT-DF).

Tema: Declarações do Sr. Ministro sobre alunos com deficiência.";"Reunião Técnica";"Sala de Reuniões CMO";"";"";"";""
"62953";"https://dadosabertos.camara.leg.br/api/v2/eventos/62953";"https://www.camara.leg.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=2066300";"2021-09-01T16:00:00";"2021-09-01T19:00:00";"Encerrada (Final)";"REUNIÃO TÉCNICA COM O MINISTRO DA EDUCAÇÃO EM CONJUNTO COM A COMISSÃO DE EDUCAÇÃO E COM A COMISSÃO DE DIREITOS HUMANOS E MINORIAS.

PAUTA: DECLARAÇÕES DO MINISTRO DA EDUCAÇÃO AFIRMANDO QUE A ""INCLUSÃO DE ALUNOS COM DEFICIÊNCIA ATRAPALHA O APRENDIZADO DE OUTRAS CRIANÇAS SEM A MESMA CONDIÇÃO"". 

DATA: DIA 01/09/21, QUARTA-FEIRA
LOCAL: SALA DE REUNIÕES DA CMO
HORÁRIO: 16 HORAS

*Para garantir respeito às normas sanitárias de distanciamento social, apenas parlamentares terão acesso à reunião";"Reunião Técnica";"Sala de reuniões da CMO";"";"";"";""
"62777";"https://dadosabertos.camara.leg.br/api/v2/eventos/62777";"https://www.camara.leg.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=2059533";"2021-09-01T16:00:00";"";"Cancelada";"Req. nº 48/2021
Iniciativa: Deputado Zé Neto (PT/BA)

Convidados:

1) OMARIO GONÇALVES BOTELHO 
Presidente
Associação Estadual dos Corretores Independentes do Estado da Bahia - ASCIND/BA
(Confirmado)

2) LÚCIO DEODATO MACHADO DE ALMEIDA
Presidente
Centro de Defesa às Vítimas de Trânsito
(Confirmado)

3) LAFAIETE GONÇALVES PEREIRA
Representante dos Corretores de Seguros Parceiros do DPVAT do Estado de Rondônia
(Confirmado)

4) GERMANO LENZ
Representante dos Corretores de Seguros Parceiros do DPVAT do Estado do Paraná
(Confirmado)

5) RAFAEL TADEU CAMPOS
Representante dos Corretores de Seguros Parceiros do DPVAT do Estado de Minas Gerais
(Confirmado)

6) VALTERLY PEREIRA MOTA
Representante dos Corretores de Seguros Parceiros do DPVAT do Estado de Goiás
(Confirmado)";"Audiência Pública";"";"Anexo II, Plenário 05";"";"";""
"62780";"https://dadosabertos.camara.leg.br/api/v2/eventos/62780";"https://www.camara.leg.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=2059529";"2021-09-01T15:00:00";"";"Cancelada";"Convidadas e convidados:

1.Maria José Braga, Presidente da Federação Nacional dos Jornalistas - FENAF; (presença confirmada)
2.Marcelo Träsel, Presidente da Associação Brasileira de Jornalismo Investigativo; (presença  confirmada)
3.Yuri Costa,  Presidente do Conselho Nacional dos Direitos HumanosConselho Nacional dos Direitos Humanos; (presença não confirmada)
4.Carlos Alberto Vilhena, Procurador Federal dos Direitos do Cidadão do Ministério Público Federal - PFDC; (presença não confirmada)
5.Everaldo Bezerra Patriota, Comissão Nacional de Direitos Humanos da Ordem dos Advogados do Brasill; (presença confirmada)
6.Bruna Adelaide Mello,  Coordenação Executiva e Geral do Sindicato dos Jornalistas Profissionais do Distrito Federal. (presença não confirmada)";"Audiência Pública";"";"Anexo II, Plenário 13";"";"";""
"62861";"https://dadosabertos.camara.leg.br/api/v2/eventos/62861";"https://www.camara.leg.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=2063370";"2021-09-01T14:30:00";"";"Cancelada";"Em atenção ao requerimento nº 18/21, de autoria do Deputado Felipe Carreras.

1) Sr. RONEI SAGGIORO GLANZMANN - Secretário Nacional de Aviação Civil, representando o Ministério da Infraestrutura (confirmado);

2) Sr. SANTIAGO YUS - Diretor-presidente da Aena (confirmado);                                                    

3) Sra. JULIANA SALIM FARIA DANTAS - Gerente de Investimentos, Obras e Qualidade de Serviços, da Superintendência de Regulação Econômica de Aeroportos (SRA) da Agência Nacional de Aviação Civil - Anac (confirmada);

4) Sra. ANA PAULA VILAÇA - Secretária Executiva de Atração de Investimentos e Estudos Econômicos da Secretaria de Desenvolvimento Econômico de Pernambuco (confirmada);

5) Sr. FÁBIO FRANCO - Diretor de Relações Institucionais da Azul Linhas Aéreas;

6) Sr. ISAAC FERRAREZI - Gerente de Infraestrutura Aeroportuária da Gol Linhas Aéreas Inteligentes (confirmado);

7) Sra. GISLAINE ROSSETTI - Diretora de Relações Institucionais e Regulatório da Latam Airlines Brasil.";"Audiência Pública";"";"Anexo II, Plenário 09";"";"";""
"62915";"https://dadosabertos.camara.leg.br/api/v2/eventos/62915";"https://www.camara.leg.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=2064973";"2021-09-01T14:08:11";"2021-09-01T15:56:49";"Encerrada (Final)";"I - Audiência Pública para debater questões relacionadas aos prestadores de serviço na Saúde Suplementar.
(REQ 10/2021, do Deputado Dr. Zacharias Calil ; REQ 12/2021, do Deputado Hiran Gonçalves )

Convidados:
1) GUSTAVO DE BARROS MACIEIRA (Confirmado)
   Gerente de Análise Setorial e Contratualização com Prestadores
   Diretoria de Desenvolvimento Setorial da Agência Nacional de Saúde Suplementar - ANS

2) CASEMIRO DOS REIS JÚNIOR (Confirmado)
   Presidente
   Federação Médica Brasileira (FMB)

3) JOSÉ FERNANDO MACEDO (Confirmado)
   Diretor de Defesa Profissional
   Associação Médica Brasileira (AMB)

4) SALOMÃO RODRIGUES FILHO (Confirmado)
   2º Tesoureiro
   Conselho Federal de Medicina (CFM)

5) CARLOS FERNANDO DA SILVA (Confirmado)
   Representante
   Federação Nacional dos Médicos (Fenam)

6) WILSON SCHOLNIK   Presidente
   Associação Brasileira de Medicina Diagnóstica (ABRAMED)";"Audiência Pública";"";"Anexo II, Plenário 06";"";"";""
"62786";"https://dadosabertos.camara.leg.br/api/v2/eventos/62786";"https://www.camara.leg.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=2064682";"2021-09-01T14:02:00";"2021-09-01T14:08:16";"Encerrada (Final)";"Deliberação de propostas";"Reunião Deliberativa";"";"Anexo II, Plenário 13";"";"";""
"62911";"https://dadosabertos.camara.leg.br/api/v2/eventos/62911";"https://www.camara.leg.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=2064915";"2021-09-01T14:00:00";"";"Encerrada (Termo)";"Apresentação, Discussão e Votação do Parecer";"Reunião Deliberativa";"";"Anexo II, Plenário 14";"";"";""
"62983";"https://dadosabertos.camara.leg.br/api/v2/eventos/62983";"https://www.camara.leg.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=2068089";"2021-09-01T16:08:00";"2021-09-01T21:39:00";"Encerrada (Final)";"Sessão Deliberativa Extraordinária (virtual)";"Sessão Deliberativa";"";"Plenário da Câmara dos Deputados";"";"";""
"62877";"https://dadosabertos.camara.leg.br/api/v2/eventos/62877";"https://www.camara.leg.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=2064908";"2021-09-01T13:29:12";"2021-09-01T13:59:25";"Encerrada (Final)";"Discussão e votação de propostas.";"Reunião Deliberativa";"";"Anexo II, Plenário 12";"";"";""
"62871";"https://dadosabertos.camara.leg.br/api/v2/eventos/62871";"https://www.camara.leg.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=2065893";"2021-09-01T13:13:32";"2021-09-01T14:41:12";"Encerrada (Final)";"Convidados: 

1) ALEX DOS SANTOS MACEDO -  Analista Técnico e Econômico  * Presença confirmada
   Organização das Cooperativas do Brasil - OCB
2) GILSON COMBOIM - Presidente   *Presença confirmada
    Federação das Cooperativas de Mineração do Estado de Mato Grosso.
3) DALILA CALISTO   Coordenação Nacional  *Presença confirmada
   Movimento dos Atingidos por Barragens

Req. 8/2021
Autores: Dep. Joaquim Passarinho e Greyce Elias";"Audiência Pública";"";"Anexo II, Plenário 07";"";"";""
"62830";"https://dadosabertos.camara.leg.br/api/v2/eventos/62830";"https://www.camara.leg.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=2061908";"2021-09-01T13:09:38";"2021-09-01T13:15:28";"Encerrada (Final)";"A - Audiência Pública:


Tema: ""As crises orçamentárias enfrentadas pelo CNPq e pela Capes e as dificuldades para o desenvolvimento da pesquisa científica brasileira"".


Representante do Ministério da Economia (a confirmar);

FLÁVIA CALÉ DA SILVA - Presidente da Associação Nacional de Pós-Graduandos - ANPG (confirmada);

Representante da Coordenação de Aperfeiçoamento de Pessoal de Nível Superior - CAPES (não comparecerá);

EVALDO FERREIRA VILELA  - Presidente do Conselho Nacional de Desenvolvimento Científico e Tecnológico - CNPQ (confirmado).


(Requerimento nº 15/2021, do Dep. Rodrigo Coelho)



B - Deliberação de Requerimentos (estão sujeitos à pauta os requerimentos apresentados até 24h antes do horário da Reunião)";"Audiência Pública e Deliberação";"";"Anexo II, Plenário 08";"";"";""
"62879";"https://dadosabertos.camara.leg.br/api/v2/eventos/62879";"https://www.camara.leg.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=2063863";"2021-09-01T13:08:42";"2021-09-01T14:04:37";"Encerrada (Final)";"Discussão e Votação de Propostas";"Reunião Deliberativa";"";"Anexo II, Plenário 05";"";"";""
"62982";"https://dadosabertos.camara.leg.br/api/v2/eventos/62982";"";"2021-09-01T12:56:00";"2021-09-01T16:05:00";"Encerrada";"Breves Comunicados";"Outro Evento";"";"Plenário da Câmara dos Deputados";"";"";""
"62935";"https://dadosabertos.camara.leg.br/api/v2/eventos/62935";"https://www.camara.leg.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=2065802";"2021-09-01T10:43:00";"2021-09-01T13:29:13";"Encerrada (Final)";"(REQ 27/2021 CFFC, do deputado Aureo Ribeiro; REQ 195/2021 CFFC, do deputado Aureo Ribeiro , subscrito pelo deputado Eli Borges )

1) REPRESENTANTE   Ministério das Relações Exteriores (Ministro em missão oficial internacional )

2) REPRESENTANTE   Ministério das Comunicações (não enviará representante)

3) SR NILO PASQUALI   (Confirmado)
 Superintendente de Planejamento e Regulamentação da  Agência Nacional de Telecomunicações - ANATEL

4) SR. MANOEL MOREIRA DE SOUZA NETO   (Confirmado)
Coordenador-Geral de Controle Externo de Infraestrutura do TCU - Tribunal de Contas da União. 

5) SR. LUIZ ROCHA  (Confirmado) 
Presidente da  Associação Brasileira de Telecomunicações ABTELECOM

6) SRA. ALESSANDRA LUGATO    (Confirmada)
Representante da Associação Brasileira de Provedores de Internet e Telecomunicações - ABRINT

7) SR. CAIO BONILHA  (Confirmado)
Presidente da Futurion Análise Empresarial.

8) SR. RUDINEI CARLOS GERHART  (Confirmado)
  Diretor Executivo da Iniciativa 5G Brasil
    
9) SR. ROBSON LIMA DA SILVA   (Confirmado)
 Presidente da Abramulti e Presidente do Sindicato Patronal Interestadual dos Provedores de Internet - SINET

10) SR. SUELISMAR CAETANO FERREIRA    (Confirmado)
Presidente da Comissão Institucional da Iniciativa 5G Brasil e presidente Institucional Nacional da Abramulti";"Audiência Pública";"";"Anexo II, Plenário 11";"";"";""
"62834";"https://dadosabertos.camara.leg.br/api/v2/eventos/62834";"https://www.camara.leg.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=2062683";"2021-09-01T09:51:06";"2021-09-01T13:09:57";"Encerrada (Final)";"Discussão e Votação do Parecer do Relator, Deputado Arthur Oliveira Maia.";"Reunião Deliberativa";"";"Anexo II, Plenário 02";"";"";""
"62881";"https://dadosabertos.camara.leg.br/api/v2/eventos/62881";"https://www.camara.leg.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=2064705";"2021-09-01T09:37:06";"2021-09-01T12:52:04";"Encerrada (Final)";"Discussão e Votação de Proposições";"Reunião Deliberativa";"";"Anexo II, Plenário 07";"";"";""
"62916";"https://dadosabertos.camara.leg.br/api/v2/eventos/62916";"https://www.camara.leg.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=2064993";"2021-09-01T09:24:51";"2021-09-01T12:30:05";"Encerrada";"1. SÉRGIO DE ZEN, Diretor-executivo de Política Agrícola e Informação da Companhia Nacional de Abastecimento - CONAB; (confirmado)

2. SILVIO FARNESE, Diretor do Departamento de Comercialização e Abastecimento do Ministério da Agricultura, Pecuária e Abastecimento - MAPA; (confirmado)

3. OTÁVIO MAIA, Diretor-presidente  da Empresa de Assistência Técnica e Extensão Rural do Estado de Minas - EMATER/MG; (confirmado)

4. MACIEL ALEOMIR DA SILVA, Coordenador de Produção Agrícola da Confederação da Agricultura e Pecuária do Brasil - CNA; (confirmado) 

5. ANTONIO FERNANDO GUERRA, Diretor-geral da Embrapa da Empresa Brasileira de Pesquisa Agropecuária - EMBRAPA; (confirmado)

6. JOSÉ EDGARD PINTO PAIVA, Diretor-presidente da Fundação de Apoio à Tecnologia Cafeeira - FUNDAÇÃO PROCAFÉ; (confirmado)

7. SILAS BRASILEIRO, Presidente do Conselho Nacional do Café - CNC. (confirmado) 



(REQ 86/2021 CAPADR, do deputado Domingos Sávio e REQ 87/2021 CAPADR, do deputado Evair Vieira de Melo.)";"Audiência Pública";"";"Anexo II, Plenário 04";"";"";""
"62883";"https://dadosabertos.camara.leg.br/api/v2/eventos/62883";"https://www.camara.leg.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=2065735";"2021-09-01T09:23:50";"2021-09-01T12:43:13";"Encerrada (Final)";"Palestra 

Horário: 9h às 9h30
Tema: operacionalização e monitoramento do Fundeb, ações e programas em execução no FNDE, novo PAR, obras em andamento e paralisadas.

Convidados:
- Antônio Correa Neto, coordenador-geral de Operacionalização do FUNDEB e de Acompanhamento e Distribuição de Arrecadação do Salário-Educação - FNDE

- Olímpio Durães Soares, coordenador-geral de Implementação e Monitoramento de Projetos Educacionais - FNDE

- Maria Angélica Floriano Pedrosa - chefe de divisão de Programas Especiais - FNDE";"Reunião Deliberativa";"";"Anexo II, Plenário 12";"";"";""
"62918";"https://dadosabertos.camara.leg.br/api/v2/eventos/62918";"https://www.camara.leg.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=2065255";"2021-09-01T09:23:49";"2021-09-01T11:41:55";"Encerrada (Final)";"Discussão e Votação de Propostas";"Reunião Deliberativa";"";"Anexo II, Plenário 05";"";"";""
"62868";"https://dadosabertos.camara.leg.br/api/v2/eventos/62868";"https://www.camara.leg.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=2063647";"2021-09-01T09:19:23";"2021-09-01T09:35:38";"Encerrada (Final)";"Discussão e Votação de Propostas";"Reunião Deliberativa";"";"Anexo II, Plenário 14";"";"";""
"62908";"https://dadosabertos.camara.leg.br/api/v2/eventos/62908";"https://www.camara.leg.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=2064988";"2021-09-01T09:13:26";"2021-09-01T13:24:03";"Encerrada (Final)";"Discussão e Votação de Propostas";"Reunião Deliberativa";"";"Anexo II, Plenário 01";"";"";""
"62882";"https://dadosabertos.camara.leg.br/api/v2/eventos/62882";"https://www.camara.leg.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=2066091";"2021-09-01T09:13:24";"2021-09-01T09:41:33";"Encerrada (Final)";"Reunião Técnica para Definição do Plano de Trabalho";"Reunião Técnica";"";"Anexo II, Plenário 15";"";"";""
"62873";"https://dadosabertos.camara.leg.br/api/v2/eventos/62873";"https://www.camara.leg.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=2063786";"2021-09-01T09:12:17";"2021-09-01T10:24:03";"Encerrada (Final)";"Discussão e Votação de Propostas";"Reunião Deliberativa";"";"Anexo II, Plenário 13";"";"";""
"62769";"https://dadosabertos.camara.leg.br/api/v2/eventos/62769";"https://www.camara.leg.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=2065307";"2021-09-01T09:00:00";"";"Encerrada (Termo)";"Discussão e Votação de Propostas";"Reunião Deliberativa";"";"Anexo II, Plenário 08";"";"";""
"62872";"https://dadosabertos.camara.leg.br/api/v2/eventos/62872";"https://www.camara.leg.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=2066130";"2021-09-01T09:03:51";"2021-09-01T11:20:07";"Encerrada";"- ROBERTO CAMPOS NETO - Presidente do Banco Central do Brasil";"Audiência Pública";"";"Anexo II, Plenário 08";"";"";""
"63134";"https://dadosabertos.camara.leg.br/api/v2/eventos/63134";"https://www.camara.leg.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=2072972";"2021-08-31T16:30:00";"2021-08-31T18:00:00";"Encerrada (Final)";"Tema: Debater, com o Relator do PL 3836/20, que trata de bolsas de estudos em caráter emergencial, Deputado Pompeo de Mattos, sugestões ao seu relatório

Convidados:

Deputados Professora Dorinha Seabra Rezende, Pompeo de Mattos, Tiago Mitraud, Pedro Vilela, Alencar Santana Braga, Professora Marcivania, Professora Rosa Neide, Maria Rosas, Bacelar, Ângela Amin, Bia Cavassa, Professor Israel Batista e Zeca Dirceu.

Representantes do MEC

Consultoria Legislativa";"Reunião Técnica";"Reuniao virtual - Zoom";"";"";"";""
"62808";"https://dadosabertos.camara.leg.br/api/v2/eventos/62808";"https://www.camara.leg.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=2060405";"2021-08-31T16:47:20";"2021-08-31T17:05:06";"Encerrada (Final)";"REQ 60/2021 CSPCCO, de autoria do Deputado Subtenente Gonzaga 

CONVIDADOS:

1) ISABEL FIGUEIREDO (confirmada)
   Conselheira
   Fórum Brasileiro Segurança Pública

2) JOSÉ CELSO PEREIRA CARDOSO JR (confirmado)
   Presidente
   Associação e Sindicato Nacional dos Servidores do Instituto de Pesquisa Econômica Aplicada -             AFIPEA-Sindical

3) MARIA ROSA LOULA 
   Coordenadora Administrativa
   Associação de Advogadas e Advogados Públicos para a Democracia - APD, será representada por 
   RODOLFO DE CARVALHO CABRAL (não participará)
   Procurador Federal e Coordenador de Formação  
   Associação de Advogadas e Advogados Públicos para a Democracia - APD 

4) PEDRO PONTUAL (confirmado)
    Presidente
    Associação Nacional dos Especialistas em Políticas Públicas e Gestão  Governamental - ANESP

5) RUDINEI MARQUES (confirmado)
   Presidente
   Fórum Nacional Permanente de Carreiras Típicas do Estado - FONACATE";"Audiência Pública";"";"Anexo II, Plenário 14";"";"";""
"62598";"https://dadosabertos.camara.leg.br/api/v2/eventos/62598";"https://www.camara.leg.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=2053383";"2021-08-31T16:11:53";"2021-08-31T18:13:38";"Encerrada (Final)";"Origem: Req. 37/21 de autoria do deputado Glauber Braga.

Expositores

Marcos Pontes - Ministro de Estado da Ciência, Tecnologia e Inovações - MCTI (CONFIRMADO)

Francisco Whitaker Ferreira - Ambientalista e vencedor do ""Prêmio Nobel Alternativo"" da Right Livewood Award, do Parlamento Sueco. (CONFIRMADO)

Sidney Luiz Rabello  - Pós-graduado em Energia Nuclear pela Universidade de São Paulo (USP) e servidor da Comissão Nacional de Energia Nuclear (CNEN); (CONFIRMADO)

João Márcio Lima do Nascimento  - Diretor-Presidente da Associação dos Fiscais de Radioproteção e Segurança Nuclear - AFEN/ (CONFIRMADO)

Asssores do Ministro Marcos Pontes: (CONFIRMADOS)

Ricardo Gutterres - Diretor da Radioproteção e Segurança Nuclear da Comissão de Energia Nuclear - CNEN
Madison Coelho de Almeida - Diretor de Pesquisa e Desenvolvimento  da Comissão de Energia Nuclear - CNEN";"Audiência Pública";"";"Anexo II, Plenário 05";"";"";""
"62923";"https://dadosabertos.camara.leg.br/api/v2/eventos/62923";"https://www.camara.leg.br/internet/ordemdodia/mostrarIntegra.asp?CodTeor=2067002";"2021-08-31T15:54:00";"2021-08-31T19:07:00";"Encerrada";"Sessão Deliberativa Extraordinária (virtual)";"Sessão Deliberativa";"";"Plenário da Câmara dos Deputados";"";"";""
